,t_x,t_y,t_z,r_x,r_y,r_z,t_x_2,t_y_2,t_z_2,t_x_3,t_y_3,t_z_3,t_x_s1,t_y_s1,t_z_s1,t_x_s2,t_y_s2,t_z_s2
0,0.0,0.0,-7.105427399999999e-15,0.0,0.0,0.0,0.0,0.0,5.048709853667074e-29,0.0,0.0,-3.587324132889601e-43,-0.0079143284,-0.62891746,-0.083495585,-0.005541529599999999,0.010897511,0.02807799
1,-0.005541529599999999,0.010897511,0.02807799,0.00024176989,-0.00037383615,0.00019426792,3.070855030767615e-05,0.000118755745995121,0.0007883735224401001,-1.7017234050307646e-07,1.2941420482950371e-06,2.2135943879337907e-05,0.0,0.0,-7.105427399999999e-15,0.0098712661,-0.0043706355,0.10444357
2,0.0098712661,-0.0043706355,0.10444357,0.0005062447699999999,-0.000156491,0.00067613277,9.74418944170092e-05,1.910245467386025e-05,0.0109084593143449,9.61874869078402e-07,-8.348986653471453e-08,0.0011393184339899335,-0.005541529599999999,0.010897511,0.02807799,0.013830368999999999,-0.014069503999999998,0.067658001
3,0.013830368999999999,-0.014069503999999998,0.067658001,0.00027680925,5.380686e-05,0.0007919275200000001,0.00019127910667616097,0.00019795094280601594,0.004577605099316,2.6454606273216696e-06,-2.785071581613012e-06,0.000309711610387127,0.0098712661,-0.0043706355,0.10444357,0.02222284,0.0071050884,0.029484116
4,0.02222284,0.0071050884,0.029484116,0.0008630631800000001,0.00021272014,0.00090427629,0.0004938546176656,5.048228117181456e-05,0.0008693130963014561,1.0974852151643803e-05,3.5868107035939803e-07,2.5630928171671304e-05,0.013830368999999999,-0.014069503999999998,0.067658001,0.03744156,-0.006303246899999999,0.068299551
5,0.03744156,-0.006303246899999999,0.068299551,0.0005595134999999999,0.00017796124,0.0010711492999999999,0.0014018704152335998,3.97309214823596e-05,0.004664828666801601,5.248821526419374e-05,-2.5043380766782655e-07,0.00031860570343447795,0.02222284,0.0071050884,0.029484116,0.04652949,-0.02030092,0.10184336
6,0.04652949,-0.02030092,0.10184336,0.00026341436000000003,0.00018859532,0.0014532867999999999,0.0021649934396601,0.0004121273528464,0.0103720699760896,0.00010073604060073022,-8.366564419946538e-06,0.0010563264565200843,0.03744156,-0.006303246899999999,0.068299551,0.048774711,-0.017639513,0.1024711
7,0.048774711,-0.017639513,0.1024711,0.00022220267000000004,0.00027552342,0.0015493969,0.002378972433133521,0.000311152418877169,0.01050032633521,0.0001160336929030543,-5.488577137765268e-06,0.0010759799899279373,0.04652949,-0.02030092,0.10184336,0.05429576,-0.017597976,0.072058755
8,0.05429576,-0.017597976,0.072058755,0.00050253028,0.00046604265999999997,0.0015144853,0.0029480295539776,0.00030968875929657605,0.005192464172150025,0.0001600655051356748,-5.449895353570923e-06,0.00037416250362723647,0.048774711,-0.017639513,0.1024711,0.04287438,-0.0071867525,0.11184773
9,0.04287438,-0.0071867525,0.11184773,0.00089542784,-9.149588599999999e-05,0.0015078036999999999,0.0018382124603843997,5.164941149625625e-05,0.012509914706152902,7.881221954725569e-05,-3.7119153719424837e-07,0.0013992055623768193,0.05429576,-0.017597976,0.072058755,0.042891568,0.00015736626,0.092052686
10,0.042891568,0.00015736626,0.092052686,0.0010143172,-8.7511379e-05,0.0016703904,0.0018396866054986238,2.47641397863876e-08,0.008473696999814595,7.890704313843339e-05,3.897040060301016e-12,0.0007800265691830749,0.04287438,-0.0071867525,0.11184773,0.062586499,0.010838018,0.068745349
11,0.062586499,0.010838018,0.068745349,0.0009133472500000001,-0.00017175003000000002,0.0022042968,0.003917069857077002,0.000117462634168324,0.0047259230091318,0.00024515568869287995,1.2730621434437105e-06,0.0003248852266098958,0.042891568,0.00015736626,0.092052686,0.05805098400000001,-0.024774372000000003,0.078842034
