,t_x,t_y,t_z,r_x,r_y,r_z,t_x_2,t_y_2,t_z_2,t_x_3,t_y_3,t_z_3,t_x_s1,t_y_s1,t_z_s1,t_x_s2,t_y_s2,t_z_s2
0,0.0,0.0,7.105427399999999e-15,0.0,0.0,0.0,0.0,0.0,5.048709853667074e-29,0.0,0.0,3.587324132889601e-43,0.44561917,0.65015896,-0.65458064,-0.045607949,-0.065645366,-0.12278096
1,-0.045607949,-0.065645366,-0.12278096,-0.0047887701,-0.0006463076,-0.0005096697,0.002080085011986601,0.004309314077273955,0.015075164138521599,-9.486841114234929e-05,-0.00028288649981160106,-0.0018509431250852547,0.0,0.0,7.105427399999999e-15,-0.11745023,-0.0066111961,0.30296227
2,-0.11745023,-0.0066111961,0.30296227,-0.0056892013,-0.0029257959999999996,-0.00097091368,0.0137945565270529,4.370791387265521e-05,0.09178613704355289,-0.0016201738368503645,-2.8896158973403405e-07,0.02780773643324587,-0.045607949,-0.065645366,-0.12278096,-0.27895812,-0.08688676699999999,-0.44980409
3,-0.27895812,-0.08688676699999999,-0.44980409,-0.0067695511,-0.0057994537,-0.002267405,0.07781763271393438,0.007549310279712287,0.2023237193807281,-0.02170786052472963,-0.0006559351632840662,-0.09100603648146377,-0.11745023,-0.0066111961,0.30296227,-0.31372091,0.22119218,-0.56635613
4,-0.31372091,0.22119218,-0.56635613,0.00052321173,-0.0043773851,-0.0035130995,0.09842080937122812,0.048925980493152395,0.32075926598857685,-0.030876665878878214,0.010822044283917852,-0.181663976546931,-0.27895812,-0.08688676699999999,-0.44980409,-0.29723993,0.26127553,-0.37544014
5,-0.29723993,0.26127553,-0.37544014,0.0033675686,-0.0039753271,-0.003915798,0.08835157598640489,0.06826490257678089,0.14095529872321957,-0.02626161626158867,0.01783594860114679,-0.05292027708638738,-0.31372091,0.22119218,-0.56635613,-0.37282417,0.24040617,-0.13423223
6,-0.37282417,0.24040617,-0.13423223,0.0046336041,-0.0069002448,-0.0040775659,0.13899786173618892,0.0577951265740689,0.018018291570772903,-0.051821762433569396,0.013894305024337125,-0.0024186354583350497,-0.29723993,0.26127553,-0.37544014,-0.49875419,0.20984672,-0.48332134
7,-0.49875419,0.20984672,-0.48332134,0.006463111,-0.008581005400000001,-0.0054969041,0.2487557420425561,0.0440356458947584,0.23359951769939558,-0.124067968630284,0.009240735854096514,-0.11290363191782558,-0.37282417,0.24040617,-0.13423223,-0.43641162,0.16058294,-0.83961984
8,-0.43641162,0.16058294,-0.83961984,-0.0036767656,-0.006799584799999999,-0.0047300512,0.1904551020710244,0.025786880619043603,0.7049614757216256,-0.08311681963208112,0.004140933103235042,-0.5918996414515552,-0.49875419,0.20984672,-0.48332134,-0.35347194,0.11944258,-0.76178714
9,-0.35347194,0.11944258,-0.76178714,-0.00077023729,-0.0061371541,-0.0036439916,0.12494241236736359,0.014266529917056401,0.5803196466693796,-0.044163636887772,0.0017040311409404027,-0.4420800439220772,-0.43641162,0.16058294,-0.83961984,-0.48658118,0.18604697,-0.84343549
