,t_x,t_y,t_z,r_x,r_y,r_z,t_x_2,t_y_2,t_z_2,t_x_3,t_y_3,t_z_3,t_x_s1,t_y_s1,t_z_s1,t_x_s2,t_y_s2,t_z_s2
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39097557,0.35950967,0.19608488,-0.0014099848999999999,0.0032781193,0.024442934
1,-0.0014099848999999999,0.0032781193,0.024442934,8.1461086e-05,-1.5275499999999999e-06,1.1123359e-05,1.9880574182280094e-06,1.074606614503249e-05,0.0005974570225283559,-2.8031309400344778e-09,3.5226886829107604e-08,1.4603602569497117e-05,0.0,0.0,0.0,-0.0044534490999999995,0.031734063,0.06339009
2,-0.0044534490999999995,0.031734063,0.06339009,-2.6072021e-05,0.00030964044,-8.1744628e-05,1.9833208886290807e-05,0.001007050754487969,0.0040183035102081,-8.832618626476379e-08,3.195781208711874e-05,0.00025472062115940733,-0.0014099848999999999,0.0032781193,0.024442934,0.012186529,0.018342903,0.024109277999999998
3,0.012186529,0.018342903,0.024109277999999998,0.00038992198,0.00019031485,0.00017875959,0.00014851148906784098,0.000336462090467409,0.0005812572856812839,1.809839568358427e-06,6.171691488620908e-06,1.4013693490015492e-05,-0.0044534490999999995,0.031734063,0.06339009,0.010560211000000002,0.047661308,0.015703319
4,0.010560211000000002,0.047661308,0.015703319,0.0019093839,-3.1042552e-05,0.00014553773,0.00011151805636452104,0.002271600280270864,0.00024659422761576103,1.1776542055192352e-06,0.00010826744061087598,3.872347819808905e-06,0.012186529,0.018342903,0.024109277999999998,0.00031056633999999996,0.07176106900000001,0.016058114
5,0.00031056633999999996,0.07176106900000001,0.016058114,0.0023978339999999997,-0.00012604749,-0.00024125916,9.645145154099558e-08,0.005149651024022763,0.00025786302523699597,2.9954574292774356e-11,0.0003695444624608182,4.140793855640558e-06,0.010560211000000002,0.047661308,0.015703319,-0.021544275,0.080551379,0.053669531
6,-0.021544275,0.080551379,0.053669531,0.0021732839,0.00017607837,-0.0007627325,0.0004641557852756251,0.006488524658801642,0.002880418557759961,-9.999899880819017e-06,0.0005226596089419768,0.00015459071307867352,0.00031056633999999996,0.07176106900000001,0.016058114,-0.0099093297,0.058400108,0.027263062999999997
7,-0.0099093297,0.058400108,0.027263062999999997,0.0019114649,0.00048138542000000003,-0.00053821524,9.81948151033021e-05,0.003410572614411664,0.0007432746041419688,-9.730447976891602e-07,0.00019917780902348355,2.0263942359022554e-05,-0.021544275,0.080551379,0.053669531,-0.012226447,0.055815023,-0.014107527
8,-0.012226447,0.055815023,-0.014107527,0.0028501188,0.00015278411000000001,-0.00033496184999999996,0.000149486006243809,0.003115316792490529,0.000199022318055729,-1.8276827325815996e-06,0.0001738814784251451,-2.8077127255737845e-06,-0.0099093297,0.058400108,0.027263062999999997,-0.042991586,0.085833541,-0.015997989
9,-0.042991586,0.085833541,-0.015997989,0.0028988293,0.00014914709999999998,-0.0010787745,0.0018482764667953958,0.007367396760598681,0.000255935652044121,-7.94603366740104e-05,0.0006323697519141141,-4.094455746109675e-06,-0.012226447,0.055815023,-0.014107527,-0.06055274,0.08501956,0.0042364696
10,-0.06055274,0.08501956,0.0042364696,0.0026029969,0.00024487381,-0.0015936504999999998,0.0036666343215076003,0.007228325582593599,1.7947674671724158e-05,-0.00022202475474532613,0.0006145490605688514,7.603477813744937e-08,-0.042991586,0.085833541,-0.015997989,-0.07136523,0.06062730400000001,0.020991591
11,-0.07136523,0.06062730400000001,0.020991591,0.0019341592,0.00021505158999999999,-0.0017631499,0.0050929960529529006,0.0036756699903084168,0.00044064689271128103,-0.00036346283470807593,0.00022284596190610547,9.249879347216093e-06,-0.06055274,0.08501956,0.0042364696,-0.047915094000000005,0.06547111,-0.021385811
12,-0.047915094000000005,0.06547111,-0.021385811,0.0032415452000000003,0.00010339,-0.0012764823,0.0022958562330288364,0.0042864662446321,0.00045735291212772107,-0.00011000616721606261,0.00028063970301359515,-9.78086293906305e-06,-0.07136523,0.06062730400000001,0.020991591,-0.073853714,0.09432183599999999,-0.034637697
13,-0.073853714,0.09432183599999999,-0.034637697,0.0038132854999999998,-0.00015334835,-0.0015933395999999998,0.005454371071593796,0.008896608746410895,0.001199770053463809,-0.00040282556117136176,0.0008391444711351339,-4.155727158155322e-05,-0.047915094000000005,0.06547111,-0.021385811,-0.10481474,0.10826902,-0.01122871
14,-0.10481474,0.10826902,-0.01122871,0.0037661552000000003,-6.984640099999999e-05,-0.002628697,0.0109861297212676,0.0117221806917604,0.00012608392826409998,-0.0011515083303409361,0.0012691490157598205,-1.415759866138382e-06,-0.073853714,0.09432183599999999,-0.034637697,-0.1190742,0.1031502,0.015543385
15,-0.1190742,0.1031502,0.015543385,0.0032106679,-0.00012389287,-0.0027129169,0.014178665105640002,0.01063996376004,0.000241596817258225,-0.0016883132045219988,0.001097514389840878,3.7552323454192355e-06,-0.10481474,0.10826902,-0.01122871,-0.083665456,0.1133404,-0.046690892000000005
16,-0.083665456,0.1133404,-0.046690892000000005,0.0047568638,0.00069336125,-0.0023032198000000003,0.006999908527687936,0.01284604627216,0.0021800393957556643,-0.0005856505389272998,0.001455976022905123,-0.00010178798398297299,-0.1190742,0.1031502,0.015543385,-0.09821184699999999,0.12106552,-0.056984538
17,-0.09821184699999999,0.12106552,-0.056984538,0.0048935976,0.00058919205,-0.0025990162,0.009645566891151407,0.0146568601328704,0.003247237571073444,-0.0009473089397420276,0.001774440393553224,-0.0001850423327638624,-0.083665456,0.1133404,-0.046690892000000005,-0.11774823,0.1581979,-0.048909876
18,-0.11774823,0.1581979,-0.048909876,0.005235792,0.0005267585099999999,-0.0031716326,0.013864645668132898,0.02502657556441,0.0023921759703353757,-0.001632537486999816,0.003959151698480977,-0.0001170010300792829,-0.09821184699999999,0.12106552,-0.056984538,-0.14100232,0.15393996,8.9373691e-05
19,-0.14100232,0.15393996,8.9373691e-05,0.0042651008,0.00031738123,-0.0034941723,0.019881654245382397,0.023697511284801596,7.987656642963481e-09,-0.002803359374036767,0.003647993939281906,7.138863566223155e-13,-0.11774823,0.1581979,-0.048909876,-0.10456248,0.13006984,-0.045884144
20,-0.10456248,0.13006984,-0.045884144,0.0047691847999999995,0.0006850112099999999,-0.0029746071000000002,0.010933312223750399,0.0169181632776256,0.002105354670612736,-0.0011432142407296565,0.0022005427906146373,-9.660239687746735e-05,-0.14100232,0.15393996,8.9373691e-05,-0.13187369,0.17787832,-0.0437944
21,-0.13187369,0.17787832,-0.0437944,0.0064480012,0.0012210407,-0.0035261636,0.017390670114216095,0.031640696726022405,0.0019179494713599998,-0.002293371839534398,0.005628193977254366,-8.399544632852837e-05,-0.10456248,0.13006984,-0.045884144,-0.1373308,0.16727739,-0.021556238999999998
22,-0.1373308,0.16727739,-0.021556238999999998,0.005976593299999999,0.0011007661,-0.0038320273999999997,0.01885974862864,0.0279817252052121,0.00046467143982512093,-0.002590024366970034,0.004680709960025094,-1.0016568613344423e-05,-0.13187369,0.17787832,-0.0437944,-0.15120811,0.18261822,-0.019472632
23,-0.15120811,0.18261822,-0.019472632,0.0061593389,0.0008273475200000001,-0.0041174422999999995,0.0228638925297721,0.0333494142759684,0.000379183397007424,-0.0034572059766699585,0.006090210673119938,-7.383698750435469e-06,-0.1373308,0.16727739,-0.021556238999999998,-0.14612132,0.14480638,-0.033535937
24,-0.14612132,0.14480638,-0.033535937,0.0057341567000000005,0.0010947646,-0.0040189338,0.0213514401585424,0.020968887688704405,0.0011246590704679692,-0.003119900619867225,0.003036428718827852,-3.771649573369238e-05,-0.15120811,0.18261822,-0.019472632,-0.16031372,0.1702271,-0.036273001
25,-0.16031372,0.1702271,-0.036273001,0.006415962,0.0011257298,-0.0043156292,0.0257004888202384,0.028977265574409997,0.001315730601546001,-0.004120140968590829,0.004932715884661648,-4.772549742560869e-05,-0.14612132,0.14480638,-0.033535937,-0.17642418,0.16921783,-0.021893454
26,-0.17642418,0.16921783,-0.021893454,0.0059811463,0.00097964638,-0.0046101019,0.031125491288672404,0.028634673989908904,0.00047932332805011597,-0.005491289277701173,0.004845497395329827,-1.0494043233792124e-05,-0.16031372,0.1702271,-0.036273001,-0.2086206,0.18435794,-0.02200296
27,-0.2086206,0.18435794,-0.02200296,0.006247551,0.0008102430900000001,-0.0052898052,0.043522554744359995,0.0339878500410436,0.00048413024876159996,-0.009079701484301228,0.006265930018595713,-1.0652298498291533e-05,-0.17642418,0.16921783,-0.021893454,-0.17810042,0.1734387,-0.033257773
28,-0.17810042,0.1734387,-0.033257773,0.006240336700000001,0.00082026047,-0.0046629135,0.031719759604176404,0.03008098265769,0.001106079464919529,-0.005649302507802851,0.005217206526872299,-3.678573976425515e-05,-0.2086206,0.18435794,-0.02200296,-0.18120304,0.18263853,-0.055112012
29,-0.18120304,0.18263853,-0.055112012,0.0073324538,0.0009485399000000001,-0.0047382996,0.0328345417052416,0.0333568326405609,0.003037333866688144,-0.005949718773996563,0.006092242878928061,-0.0001673935805089234,-0.17810042,0.1734387,-0.033257773,-0.20231515,0.18582783,-0.047771752
