,t_x,t_y,t_z,r_x,r_y,r_z,t_x_2,t_y_2,t_z_2,t_x_3,t_y_3,t_z_3,t_x_s1,t_y_s1,t_z_s1,t_x_s2,t_y_s2,t_z_s2
0,-1.4210855e-14,0.0,0.0,0.0,0.0,0.0,2.0194839983102503e-28,0.0,0.0,-2.8698594274807217e-42,0.0,0.0,-0.57782033,-0.54394802,-0.26306734,0.0028169781,-0.025368724,0.038237812
1,0.0028169781,-0.025368724,0.038237812,-0.0005515204799999999,6.4632778e-05,-0.00013287854,7.93536561587961e-06,0.000643572157388176,0.0014621302665473442,2.2353751155425873e-08,-1.6326604434865195e-05,5.5908662251747236e-05,-1.4210855e-14,0.0,0.0,-0.02923018,-0.026512127000000003,0.10525644
2,-0.02923018,-0.026512127000000003,0.10525644,-0.00092558656,0.00038620230000000003,-0.0010215835000000001,0.0008544034228324001,0.0007028928780641292,0.011078918161473602,-2.4974365842007166e-05,-1.863518525063171e-05,0.0011661274847280566,0.0028169781,-0.025368724,0.038237812,-0.027575834,-0.087547001,0.12528102
3,-0.027575834,-0.087547001,0.12528102,-0.0029464125,0.00040535872000000003,-0.00086594511,0.000760426620795556,0.007664477384094001,0.015695333972240398,-2.0969398264239203e-05,-0.0006710020092097549,0.0019663274492829285,-0.02923018,-0.026512127000000003,0.10525644,-0.040707619,-0.052806757999999995,0.086815558
4,-0.040707619,-0.052806757999999995,0.086815558,-0.0024886895000000003,0.00051123293,-0.0015129432999999998,0.001657110244649161,0.0027885536904705636,0.007536941110851364,-6.745701248017484e-05,-0.00014725447990268593,0.000654323748151701,-0.027575834,-0.087547001,0.12528102,-0.06108945599999999,-0.014598709,0.099482965
5,-0.06108945599999999,-0.014598709,0.099482965,-0.0014641113,0.00028371895,-0.0018933841,0.003731921634375935,0.00021312230446668098,0.009896860325191227,-0.00022798106247865675,-3.1113105043184757e-06,0.0009845690093408875,-0.040707619,-0.052806757999999995,0.086815558,-0.066527092,-0.0222363,0.11810644
6,-0.066527092,-0.0222363,0.11810644,-0.0017570228,0.00064478644,-0.0022889538,0.004425853969976463,0.00049445303769,0.013949131169473598,-0.00029443919423918937,-1.0994806081986148e-05,0.0016474822235195633,-0.06108945599999999,-0.014598709,0.099482965,-0.093420528,-0.09668662300000001,0.16207369
7,-0.093420528,-0.09668662300000001,0.16207369,-0.003198073,0.00063940528,-0.0029839033,0.008727395051798785,0.009348303067144131,0.026267880990216097,-0.0008153178538036299,-0.0009038558543427084,0.0042573324005651765,-0.066527092,-0.0222363,0.11810644,-0.071665809,-0.07750982299999999,0.13995614
8,-0.071665809,-0.07750982299999999,0.13995614,-0.0030027507,0.0008629798399999999,-0.0025374085,0.00513598817962448,0.006007772661491328,0.0195877211236996,-0.0003680747479072257,-0.0004656613956164317,0.002741421839869459,-0.093420528,-0.09668662300000001,0.16207369,-0.090988722,-0.067723332,0.20052187
9,-0.090988722,-0.067723332,0.20052187,-0.0029086112,0.0010098285000000001,-0.0030172355,0.008278947531193282,0.004586449697182224,0.040209020348296896,-0.0007532908553683318,-0.0003106096555435712,0.008062787951108544,-0.071665809,-0.07750982299999999,0.13995614,-0.061436483,-0.035217578,0.16960434
10,-0.061436483,-0.035217578,0.16960434,-0.0022870529000000002,0.0013401394,-0.0027368140999999998,0.003774441443409289,0.001240277800186084,0.0287656321468356,-0.00023188840757251025,-4.367958016972183e-05,0.004878776054946835,-0.090988722,-0.067723332,0.20052187,-0.11664123,-0.11902323,0.25428775
11,-0.11664123,-0.11902323,0.25428775,-0.0044739827,0.00053564913,-0.0034558744,0.0136051765359129,0.014166529279632899,0.06466225980006249,-0.0015869245255160198,-0.0016861460727514808,0.01644282055447334,-0.061436483,-0.035217578,0.16960434,-0.037495562999999996,0.091643776,-0.12669464
12,-0.037495562999999996,0.091643776,-0.12669464,0.00050897965,0.0025906908,-0.0031174594,0.0014059172446869686,0.008398581679538174,0.0160515318047296,-5.271565862094664e-05,0.0007696777381573002,-0.002033643043448767,-0.11664123,-0.11902323,0.25428775,-0.02525677,0.07728520900000001,0.056593024000000006
13,-0.02525677,0.07728520900000001,0.056593024000000006,-0.0006474663099999999,0.0018868497,-0.0036020971000000003,0.0006379044308329001,0.005973003530173682,0.0032027703654645768,-1.6111405491527466e-05,0.0004616248261872109,0.00018125446015922558,-0.037495562999999996,0.091643776,-0.12669464,-0.032084287999999996,0.019868504,0.1144397
14,-0.032084287999999996,0.019868504,0.1144397,-0.0024948001999999998,0.0013545259,-0.0036249278000000003,0.0010294015364669437,0.00039475745119801594,0.013096444936090001,-3.302761536364792e-05,7.843239998157584e-06,0.001498753229552659,-0.02525677,0.07728520900000001,0.056593024000000006,-0.030129577,-0.0016512537,0.11775734
15,-0.030129577,-0.0016512537,0.11775734,-0.0026535140999999996,0.0020071023000000003,-0.004058968,0.0009077914101989291,2.72663878176369e-06,0.0138667911238756,-2.735137119352722e-05,-4.502372376950785e-09,0.0016329164370832013,-0.032084287999999996,0.019868504,0.1144397,-0.027102504,-0.062378098,0.12365907
16,-0.027102504,-0.062378098,0.12365907,-0.0039612251,0.0015620481,-0.003406035,0.0007345457230700159,0.003891027110097604,0.015291565593264899,-1.9908028397688e-05,-0.00024271487039432513,0.0018909407801071356,-0.030129577,-0.0016512537,0.11775734,-0.019315749,-0.022126907,0.097413154
17,-0.019315749,-0.022126907,0.097413154,-0.0028873615000000004,0.0020881098,-0.003205729,0.000373098159431001,0.0004896000133866491,0.009489322572227716,-7.206670399931198e-06,-1.0833333963405139e-05,0.0009243848410840946,-0.027102504,-0.062378098,0.12365907,-0.042312354,-0.029904712000000003,0.1190584
18,-0.042312354,-0.029904712000000003,0.1190584,-0.0032474378999999996,0.0016176526999999998,-0.003640998,0.0017903353010213163,0.0008942917998029442,0.014174902610559998,-7.57533010355105e-05,-2.6743538717068707e-05,0.0016876412249690964,-0.019315749,-0.022126907,0.097413154,-0.077109605,-0.0084075586,0.11617607
19,-0.077109605,-0.0084075586,0.11617607,-0.0027056772999999998,0.0016068832,-0.0041905257,0.005945891183256025,7.068704161243397e-05,0.013496879240644901,-0.00045848532051385467,-5.94305444617177e-07,0.001568014387442709,-0.042312354,-0.029904712000000003,0.1190584,-0.090199962,-0.059899074000000004,0.17400589
20,-0.090199962,-0.059899074000000004,0.17400589,-0.0039326913,0.001108691,-0.0046769789,0.008136033144801443,0.0035878990660574766,0.0302780497546921,-0.0007338698804918305,-0.00021491183166230768,0.00526855899502948,-0.077109605,-0.0084075586,0.11617607,-0.09029391199999999,-0.032762528,0.14956567
21,-0.09029391199999999,-0.032762528,0.14956567,-0.0031659563000000003,0.0009568517199999999,-0.0045425608000000004,0.008152990544263742,0.0010733832409507839,0.022369889642548903,-0.0007361654107405824,-3.51667484863808e-05,0.0033457675322138875,-0.090199962,-0.059899074000000004,0.17400589,-0.10596476,-0.021632872999999997,0.12394261
22,-0.10596476,-0.021632872999999997,0.12394261,-0.0027041728,0.0008343097400000001,-0.0042451001,0.011228530361857602,0.00046798119423412885,0.015361770573612099,-0.001189828524946954,-1.012377774125524e-05,0.0019039779391146806,-0.09029391199999999,-0.032762528,0.14956567,-0.10607406,-0.023486722999999998,0.11530365
23,-0.10607406,-0.023486722999999998,0.11530365,-0.0027189586,0.0008598512800000001,-0.0046502687,0.0112517062048836,0.0005516261572787289,0.013294931703322499,-0.0011935141590791952,-1.2955890755559938e-05,0.0015329541518938011,-0.10596476,-0.021632872999999997,0.12394261,-0.11955789,-0.041405512,0.10903561
24,-0.11955789,-0.041405512,0.10903561,-0.0035124804,0.00055214885,-0.004599226,0.0142940890612521,0.001714416423982144,0.0118887642480721,-0.0017089711276353817,-7.098628981618975e-05,0.001296298661934733,-0.10607406,-0.023486722999999998,0.11530365,-0.12775183,-0.026200145,0.1488057
25,-0.12775183,-0.026200145,0.1488057,-0.0031524945,0.00051428567,-0.0047875013,0.016320530068348903,0.000686447598021025,0.022143136352490003,-0.0020849775828015974,-1.798502660305257e-05,0.003295024905127722,-0.11955789,-0.041405512,0.10903561,-0.13374366,-0.037972066,0.17901809
26,-0.13374366,-0.037972066,0.17901809,-0.0039266356,0.00051961676,-0.0051821851,0.017887366590195596,0.0014418777963083559,0.0320474765472481,-0.002392321875534479,-5.475107884535545e-05,0.005737078040808149,-0.12775183,-0.026200145,0.1488057,-0.13428781,-0.041684825,0.20894573
27,-0.13428781,-0.041684825,0.20894573,-0.0035468818,0.0007021662599999999,-0.005228347800000001,0.018033215914596102,0.001737624635280625,0.0436583180852329,-0.002421641072428258,-7.243257883736168e-05,0.00912221914289119,-0.13374366,-0.037972066,0.17901809,-0.16072371,-0.069056513,0.17497325
28,-0.16072371,-0.069056513,0.17497325,-0.0044141384,0.00027487646,-0.005560489300000001,0.025832110956164098,0.004768801987719169,0.0306156382155625,-0.004151832710006341,-0.00032931683645935465,0.005356917719401171,-0.13428781,-0.041684825,0.20894573,-0.16474244,-0.044895171,0.16619553
29,-0.16474244,-0.044895171,0.16619553,-0.0041560257000000005,0.00018236036,-0.0053214304,0.027140071537153598,0.0020155763791192406,0.027620954191980903,-0.004471121606805234,-9.048964620411913e-05,0.004590479121041988,-0.16072371,-0.069056513,0.17497325,-0.16603844,-0.037807917,0.19364858
30,-0.16603844,-0.037807917,0.19364858,-0.0040564651,0.00032006047,-0.0055751626,0.027568763557633602,0.0014294385878788893,0.03749977253601639,-0.004577474493838334,-5.404409548712226e-05,0.007261777701922573,-0.16474244,-0.044895171,0.16619553,-0.15243632,-0.030849163,0.1891628
31,-0.15243632,-0.030849163,0.1891628,-0.0035372314,0.00021349625,-0.0052092528,0.023236831655142395,0.0009516708578005689,0.03578256490384,-0.0035421371059694154,-2.9358249414639572e-05,0.006768730168392105,-0.16603844,-0.037807917,0.19364858,-0.15228306,-0.053028629,0.22468849
32,-0.15228306,-0.053028629,0.22468849,-0.0044762434000000005,0.00030279877,-0.0056095139,0.0231901303629636,0.002812035493619641,0.0504849175384801,-0.0035314640134710075,-0.0001491183869259878,0.01134337988949561,-0.15243632,-0.030849163,0.1891628,-0.12196174,-0.05263793,0.17881744
33,-0.12196174,-0.05263793,0.17881744,-0.0044603436,0.00027428414,-0.0051290738,0.0148746660238276,0.0027707516746849,0.0319756768481536,-0.0018141401501848954,-0.00014584663269944653,0.005717808676254095,-0.15228306,-0.053028629,0.22468849,-0.1283504,-0.023675176000000003,0.13633201
34,-0.1283504,-0.023675176000000003,0.13633201,-0.003555105,0.00017981156000000003,-0.005264181800000001,0.016473825180160002,0.0005605139586309761,0.0185864169506401,-0.0021144220514036083,-1.3270266621045081e-05,0.0025339235815788354,-0.12196174,-0.05263793,0.17881744,-0.094779764,-0.030922185,0.15758355
35,-0.094779764,-0.030922185,0.15758355,-0.0034632571999999996,0.00050125266,-0.0049842692,0.008983203663895696,0.000956181525174225,0.024832575230602498,-0.0008514259232279694,-2.9567222015019545e-05,0.00391320536048041,-0.1283504,-0.023675176000000003,0.13633201,-0.12729612,-0.051156715,0.14208456
36,-0.12729612,-0.051156715,0.14208456,-0.0037828219,0.0005932487,-0.0055150577,0.016204302167054402,0.0026170094895912248,0.0201880221903936,-0.0020627447931736175,-0.00013387760861131374,0.002868406250192311,-0.094779764,-0.030922185,0.15758355,-0.1391232,-0.064878017,0.097697008
37,-0.1391232,-0.064878017,0.097697008,-0.0037862278000000004,2.9684385000000002e-05,-0.0050215484999999995,0.01935526477824,0.004209157089852289,0.009544705372152065,-0.0026927663727960393,-0.0002730817652311073,0.0009324891571007833,-0.12729612,-0.051156715,0.14208456,-0.13165658,-0.036336682,0.072848711
38,-0.13165658,-0.036336682,0.072848711,-0.0031075662,0.0004626485400000001,-0.0046621384999999994,0.017333455057296398,0.0013203544587691242,0.005306934694361521,-0.002282063412427348,-4.797730009557578e-05,0.0003866033518454157,-0.1391232,-0.064878017,0.097697008,-0.14535877,-0.048683573,0.093716891
39,-0.14535877,-0.048683573,0.093716891,-0.0035333929999999997,0.00043992365999999996,-0.0050603309,0.0211291720159129,0.002370090280046329,0.00878285565870588,-0.00307131045535152,-0.0001153844631652259,0.0008231019264356722,-0.13165658,-0.036336682,0.072848711,-0.1614936,-0.072350774,0.12900533
40,-0.1614936,-0.072350774,0.12900533,-0.004184667899999999,0.00040193373999999996,-0.0057845579,0.026080182840959996,0.005234634498399077,0.0166423751684089,-0.004211782615644857,-0.00037872985756627506,0.0021469551005843957,-0.14535877,-0.048683573,0.093716891,-0.14862909,-0.14902797,0.13683017
41,-0.14862909,-0.14902797,0.13683017,-0.0051835595000000005,-0.00012139618,-0.0054532061,0.022090606394228097,0.022209335842320904,0.0187224954222289,-0.003283306725922303,-0.0033098122356293247,0.002561802231447802,-0.1614936,-0.072350774,0.12900533,-0.15133998,-0.13010979,0.15012994
42,-0.15133998,-0.13010979,0.15012994,-0.00499078,-0.0001179382,-0.0059689376,0.022903789546400405,0.0169285574538441,0.022538998884403597,-0.0034662590518764465,-0.0022025710553225906,0.0033837785501755788,-0.14862909,-0.14902797,0.13683017,-0.18833568,-0.12185006,0.11994195
43,-0.18833568,-0.12185006,0.11994195,-0.0047303998,-0.00048207127,-0.0062422334999999995,0.035470328361062405,0.0148474371220036,0.014386071369802501,-0.006680328411703974,-0.001809161104162366,0.0017254934529332831,-0.15133998,-0.13010979,0.15012994,-0.1941878,-0.10545139,0.1116117
44,-0.1941878,-0.10545139,0.1116117,-0.0041642078,-0.00029943895,-0.0063523242,0.03770890166884,0.011119995652932101,0.012457171576889999,-0.007322608655488368,-0.0011726189983956477,0.0013903660968883735,-0.18833568,-0.12185006,0.11994195,-0.19327004,-0.16093146,0.1457999
45,-0.19327004,-0.16093146,0.1457999,-0.0053598089000000005,-0.0003119464,-0.006510500400000001,0.037353308361601605,0.0258989348177316,0.021257610840010002,-0.007219275401179077,-0.00416795339266238,0.0030993575347123747,-0.1941878,-0.10545139,0.1116117,-0.19387697,-0.12321283,0.10823373
46,-0.19387697,-0.12321283,0.10823373,-0.0048331134,-0.00040597634,-0.0062455379000000005,0.037588279496380904,0.015181401476608899,0.0117145403097129,-0.007287501736271456,-0.0018705434392991612,0.0012679083929555825,-0.19327004,-0.16093146,0.1457999,-0.18813193,-0.1041128,0.089413731
47,-0.18813193,-0.1041128,0.089413731,-0.004483815,0.00013619889,-0.0062350838,0.0353936230855249,0.010839475123840002,0.00799481529134036,-0.006658670620772355,-0.0011285281056733294,0.0007148462638545935,-0.19387697,-0.12321283,0.10823373,-0.17879679,-0.12088624,0.09539246300000001
48,-0.17879679,-0.12088624,0.09539246300000001,-0.004357105,0.00040210716000000003,-0.006164590500000001,0.0319682921143041,0.014613483021337602,0.009099721997206371,-0.005715828011819887,-0.0017665690157533426,0.0008680448939287949,-0.18813193,-0.1041128,0.089413731,-0.2022821,-0.17121171,0.12333775
49,-0.2022821,-0.17121171,0.12333775,-0.005023936,-0.00011131023999999999,-0.0064651438,0.040918047980409995,0.029313449641124097,0.0152122005750625,-0.008276988673378092,-0.005018805839055743,0.0018762385914769147,-0.17879679,-0.12088624,0.09539246300000001,-0.19335408,-0.1626089,0.12624043
50,-0.19335408,-0.1626089,0.12624043,-0.0048445574,0.0001093484,-0.0063042024,0.03738580025264641,0.02644165435921,0.015936646166584897,-0.007228697012914214,-0.004299648329531343,0.0020118490648275288,-0.2022821,-0.17121171,0.12333775,-0.19199404,-0.15968674,0.15055321
51,-0.19199404,-0.15968674,0.15055321,-0.0041869878,0.00044755785000000003,-0.0066177108,0.0368617113955216,0.025499854931827597,0.0226662690413041,-0.00707722889214023,-0.004071988704536471,0.0034124795628919543,-0.19335408,-0.1626089,0.12624043,-0.18387842,-0.1917581,0.13377251
52,-0.18387842,-0.1917581,0.13377251,-0.0041404734000000006,0.00058186505,-0.0067285083999999995,0.033811273341696396,0.03677116891561,0.0178950844317001,-0.006217163520259253,-0.007051169486036433,0.0023938703610904464,-0.19199404,-0.15968674,0.15055321,-0.20933965,-0.20613965,0.09528703
53,-0.20933965,-0.20613965,0.09528703,-0.0046587754,-0.00019230189999999998,-0.006611231800000001,0.0438230890621225,0.0424935553021225,0.0090796180862209,-0.009173910126183552,-0.008759606617235178,0.0008651698409702734,-0.18387842,-0.1917581,0.13377251,-0.19646971,-0.15682585,0.064585541
