,Ant_time,CorrectAnswer,Fix_time,J_time,PicturePrime.ACC,PicturePrime.CRESP,PicturePrime.DurationError,PicturePrime.OnsetDelay,PicturePrime.OnsetTime,PicturePrime.RESP,PicturePrime.RT,PicturePrime.RTTime,PictureTarget.ACC,PictureTarget.CRESP,PictureTarget.DurationError,PictureTarget.OnsetDelay,PictureTarget.OnsetTime,PictureTarget.RESP,PictureTarget.RT,PictureTarget.RTTime,Prime,PrimePosition,Procedure,Running,SumPrize,Target,TargetPosition,Target_time,TrialList,TrialList.Cycle,TrialList.Sample,prize
0,4414,5,3606,44,1,,0,30,141993,,0,0,1,5,-999999,45,146703,5,185,146888,bigwinleft.bmp,left,TrialProc,TrialList,10,targetleft.bmp,left,280,1,1,1,10
1,4140,5,3890,42,1,,0,39,152048,,0,0,1,5,-999999,2,156441,5,255,156696,smallwinleft.bmp,left,TrialProc,TrialList,12,targetleft.bmp,left,270,2,1,2,2
2,4211,5,3829,29,1,,0,8,162103,,0,0,1,5,-999999,15,166580,5,186,166766,bigwinleft.bmp,left,TrialProc,TrialList,22,targetleft.bmp,left,260,3,1,3,10
3,4195,4,3855,19,1,,0,38,172142,,0,0,1,4,-999999,31,176619,4,175,176794,nowinright.bmp,right,TrialProc,TrialList,22,targetright.bmp,right,250,4,1,4,0
4,4209,4,3841,47,1,,0,31,182164,,0,0,1,4,-999999,17,186641,4,181,186822,bigwinright.bmp,right,TrialProc,TrialList,32,targetright.bmp,right,250,5,1,5,10
5,4414,5,3636,41,1,,0,36,192203,,0,0,1,5,-999999,12,196880,5,219,197099,nowinleft.bmp,left,TrialProc,TrialList,32,targetleft.bmp,left,250,6,1,6,0
6,4248,4,3802,45,1,,0,43,202292,,0,0,1,4,-999999,11,206802,4,161,206963,smallwinright.bmp,right,TrialProc,TrialList,34,targetright.bmp,right,250,7,1,7,2
7,4336,4,3714,42,1,,0,5,212280,,0,0,1,4,-999999,7,216874,4,227,217101,nowinright.bmp,right,TrialProc,TrialList,34,targetright.bmp,right,250,8,1,8,0
8,4184,5,3866,21,1,,0,8,222336,,0,0,1,5,-999999,8,226779,5,169,226948,bigwinleft.bmp,left,TrialProc,TrialList,44,targetleft.bmp,left,250,9,1,9,10
9,4223,5,3827,30,1,,0,12,232324,,0,0,1,5,-999999,3,236801,5,202,237003,nowinleft.bmp,left,TrialProc,TrialList,44,targetleft.bmp,left,250,10,1,10,0
