,Ant_time,CorrectAnswer,Fix_time,J_time,PicturePrime.ACC,PicturePrime.CRESP,PicturePrime.DurationError,PicturePrime.OnsetDelay,PicturePrime.OnsetTime,PicturePrime.RESP,PicturePrime.RT,PicturePrime.RTTime,PictureTarget.ACC,PictureTarget.CRESP,PictureTarget.DurationError,PictureTarget.OnsetDelay,PictureTarget.OnsetTime,PictureTarget.RESP,PictureTarget.RT,PictureTarget.RTTime,Prime,PrimePosition,Procedure,Running,SumPrize,Target,TargetPosition,Target_time,TrialList,TrialList.Cycle,TrialList.Sample,prize
0,4469,5,3551,25,1,,0,47,142013,,0,0,1,5,-999999,40,146773,5,222,146995,bigwinleft.bmp,left,TrialProc,TrialList,10,targetleft.bmp,left,280,1,1,1,10
1,4016,5,4014,33,1,,0,42,152085,,0,0,1,5,-999999,9,156361,5,247,156608,smallwinleft.bmp,left,TrialProc,TrialList,12,targetleft.bmp,left,270,2,1,2,2
2,4473,5,3567,50,1,,0,18,162141,,0,0,1,5,-999999,3,166868,5,187,167055,bigwinleft.bmp,left,TrialProc,TrialList,22,targetleft.bmp,left,260,3,1,3,10
3,4025,4,4025,18,1,,0,33,172179,,0,0,1,4,-999999,17,176472,4,219,176691,nowinright.bmp,right,TrialProc,TrialList,22,targetright.bmp,right,250,4,1,4,0
4,4219,4,3831,22,1,,0,32,182235,,0,0,1,4,-999999,6,186711,4,196,186907,bigwinright.bmp,right,TrialProc,TrialList,32,targetright.bmp,right,250,5,1,5,10
5,4009,5,4041,45,1,,0,45,192274,,0,0,1,5,-999999,16,196550,5,217,196767,nowinleft.bmp,left,TrialProc,TrialList,32,targetleft.bmp,left,250,6,1,6,0
6,4088,4,3962,14,1,,0,39,202346,,0,0,1,4,-999999,4,206689,4,206,206895,smallwinright.bmp,right,TrialProc,TrialList,34,targetright.bmp,right,250,7,1,7,2
7,4259,4,3791,24,1,,0,19,212368,,0,0,1,4,-999999,17,216895,4,244,217139,nowinright.bmp,right,TrialProc,TrialList,34,targetright.bmp,right,250,8,1,8,0
8,4046,5,4004,33,1,,0,9,222423,,0,0,1,5,-999999,13,226733,5,181,226914,bigwinleft.bmp,left,TrialProc,TrialList,44,targetleft.bmp,left,250,9,1,9,10
9,4117,5,3933,31,1,,0,17,232429,,0,0,1,5,-999999,8,236805,5,212,237017,nowinleft.bmp,left,TrialProc,TrialList,44,targetleft.bmp,left,250,10,1,10,0
10,4003,4,4047,38,1,,0,19,242468,,0,0,1,4,-999999,5,246727,4,184,246911,smallwinright.bmp,right,TrialProc,TrialList,46,targetright.bmp,right,250,11,1,11,2
11,4356,4,3694,13,1,,0,12,252490,,0,0,1,4,-999999,3,257100,4,190,257290,nowinright.bmp,right,TrialProc,TrialList,46,targetright.bmp,right,250,12,1,12,0
12,4314,5,3736,27,1,,0,3,262478,,0,0,1,5,-999999,12,267055,5,191,267246,bigwinleft.bmp,left,TrialProc,TrialList,56,targetleft.bmp,left,250,13,1,13,10
13,4429,4,3621,45,1,,0,7,272484,,0,0,1,4,-999999,14,277178,4,223,277401,smallwinright.bmp,right,TrialProc,TrialList,58,targetright.bmp,right,250,14,1,14,2
14,4178,5,3872,32,1,,0,5,282539,,0,0,1,5,-999999,15,286983,5,201,287184,nowinleft.bmp,left,TrialProc,TrialList,58,targetleft.bmp,left,250,15,1,15,0
15,4346,5,3704,48,1,,0,18,292578,,0,0,1,5,-999999,13,297188,5,246,297434,smallwinleft.bmp,left,TrialProc,TrialList,60,targetleft.bmp,left,250,16,1,16,2
16,4476,4,3574,22,1,,0,19,302667,,0,0,1,4,-999999,17,307411,4,184,307595,nowinright.bmp,right,TrialProc,TrialList,60,targetright.bmp,right,250,17,1,17,0
17,4100,5,3950,27,1,,0,10,312672,,0,0,1,5,-999999,9,317032,5,191,317223,smallwinleft.bmp,left,TrialProc,TrialList,62,targetleft.bmp,left,250,18,1,18,2
18,4046,4,4004,49,1,,0,7,322678,,0,0,1,4,-999999,12,326987,4,248,327235,bigwinright.bmp,right,TrialProc,TrialList,72,targetright.bmp,right,250,19,1,19,10
19,4414,5,3636,32,1,,0,18,332767,,0,0,0,5,0,12,337444,,0,0,smallwinleft.bmp,left,TrialProc,TrialList,72,targetleft.bmp,left,250,20,1,20,2
20,4416,4,3634,21,1,,0,18,342839,,0,0,1,4,-999999,10,347516,4,235,347751,nowinright.bmp,right,TrialProc,TrialList,72,targetright.bmp,right,250,21,1,21,0
21,4146,5,3904,27,1,,0,13,352895,,0,0,1,5,-999999,12,357304,5,197,357501,smallwinleft.bmp,left,TrialProc,TrialList,74,targetleft.bmp,left,250,22,1,22,2
22,4387,4,3663,40,1,,0,6,362900,,0,0,1,4,-999999,5,367543,4,206,367749,bigwinright.bmp,right,TrialProc,TrialList,84,targetright.bmp,right,250,23,1,23,10
23,4058,4,3992,27,1,,0,10,372939,,0,0,1,4,-999999,17,377265,4,187,377452,smallwinright.bmp,right,TrialProc,TrialList,86,targetright.bmp,right,250,24,1,24,2
24,4251,5,3799,42,1,,0,5,382944,,0,0,1,5,-999999,8,387454,5,220,387674,bigwinleft.bmp,left,TrialProc,TrialList,96,targetleft.bmp,left,250,25,1,25,10
25,4450,4,3600,35,1,,0,8,393000,,0,0,1,4,-999999,9,397710,4,210,397920,nowinright.bmp,right,TrialProc,TrialList,96,targetright.bmp,right,250,26,1,26,0
26,4052,5,3998,39,1,,0,15,403038,,0,0,1,5,-999999,7,407348,5,179,407527,bigwinleft.bmp,left,TrialProc,TrialList,106,targetleft.bmp,left,250,27,1,27,10
27,4365,5,3685,37,1,,0,11,413044,,0,0,1,5,-999999,11,417671,5,185,417856,smallwinleft.bmp,left,TrialProc,TrialList,108,targetleft.bmp,left,250,28,1,28,2
28,4082,4,3968,31,1,,0,13,423066,,0,0,0,4,0,10,427409,,0,0,nowinright.bmp,right,TrialProc,TrialList,108,targetright.bmp,right,250,29,1,29,0
29,4445,5,3605,21,1,,0,19,433138,,0,0,1,5,-999999,15,437849,5,199,438048,nowinleft.bmp,left,TrialProc,TrialList,108,targetleft.bmp,left,250,30,1,30,0
30,4279,4,3771,49,1,,0,13,443144,,0,0,1,4,-999999,13,447687,4,196,447883,bigwinright.bmp,right,TrialProc,TrialList,118,targetright.bmp,right,250,31,1,31,10
31,4248,5,3802,50,1,,0,17,453182,,0,0,1,5,-999999,11,457692,5,196,457888,smallwinleft.bmp,left,TrialProc,TrialList,120,targetleft.bmp,left,250,32,1,32,2
32,4423,4,3627,40,1,,0,17,463221,,0,0,0,4,0,3,467898,,0,0,bigwinright.bmp,right,TrialProc,TrialList,120,targetright.bmp,right,250,33,1,33,10
33,4016,4,4034,43,1,,0,10,473293,,0,0,0,4,0,9,477569,,0,0,nowinright.bmp,right,TrialProc,TrialList,120,targetright.bmp,right,250,34,1,34,0
34,4247,4,3803,38,1,,0,8,483366,,0,0,1,4,-999999,12,487876,4,190,488066,smallwinright.bmp,right,TrialProc,TrialList,122,targetright.bmp,right,250,35,1,35,2
35,4362,5,3688,17,1,,0,12,493388,,0,0,1,5,-999999,14,498015,5,238,498253,bigwinleft.bmp,left,TrialProc,TrialList,132,targetleft.bmp,left,250,36,1,36,10
36,4276,4,3774,19,1,,0,16,503443,,0,0,1,4,-999999,17,507987,4,221,508208,nowinright.bmp,right,TrialProc,TrialList,132,targetright.bmp,right,250,37,1,37,0
37,4190,4,3860,49,1,,0,14,513482,,0,0,1,4,-999999,2,517925,4,213,518138,smallwinright.bmp,right,TrialProc,TrialList,134,targetright.bmp,right,250,38,1,38,2
38,4457,4,3593,42,1,,0,17,523537,,0,0,0,4,0,3,528248,,0,0,bigwinright.bmp,right,TrialProc,TrialList,134,targetright.bmp,right,250,39,1,39,10
39,4361,5,3689,37,1,,0,8,533610,,0,0,1,5,-999999,15,538237,5,234,538471,nowinleft.bmp,left,TrialProc,TrialList,134,targetleft.bmp,left,250,40,1,40,0
40,4020,5,4030,49,1,,0,13,543682,,0,0,1,5,-999999,5,547958,5,235,548193,bigwinleft.bmp,left,TrialProc,TrialList,144,targetleft.bmp,left,250,41,1,41,10
41,4235,5,3815,13,1,,0,18,553771,,0,0,1,5,-999999,7,558264,5,212,558476,smallwinleft.bmp,left,TrialProc,TrialList,146,targetleft.bmp,left,250,42,1,42,2
42,4073,5,3977,16,1,,0,3,563776,,0,0,1,5,-999999,2,568102,5,180,568282,nowinleft.bmp,left,TrialProc,TrialList,146,targetleft.bmp,left,250,43,1,43,0
43,4103,4,3947,36,1,,0,17,573765,,0,0,1,4,-999999,6,578125,4,225,578350,nowinright.bmp,right,TrialProc,TrialList,146,targetright.bmp,right,250,44,1,44,0
44,4307,5,3743,24,1,,0,14,583820,,0,0,1,5,-999999,2,588380,5,191,588571,smallwinleft.bmp,left,TrialProc,TrialList,148,targetleft.bmp,left,250,45,1,45,2
45,4172,4,3878,46,1,,0,10,593826,,0,0,1,4,-999999,3,598252,4,198,598450,nowinright.bmp,right,TrialProc,TrialList,148,targetright.bmp,right,250,46,1,46,0
46,4475,4,3575,28,1,,0,4,603848,,0,0,1,4,-999999,2,608576,4,235,608811,smallwinright.bmp,right,TrialProc,TrialList,150,targetright.bmp,right,250,47,1,47,2
47,4390,5,3660,32,1,,0,5,613903,,0,0,0,5,0,3,618547,,0,0,nowinleft.bmp,left,TrialProc,TrialList,150,targetleft.bmp,left,250,48,1,48,0
48,4217,4,3833,50,1,,0,18,623976,,0,0,1,4,-999999,8,628452,4,239,628691,smallwinright.bmp,right,TrialProc,TrialList,152,targetright.bmp,right,250,49,1,49,2
49,4117,5,3933,24,1,,0,17,634065,,0,0,0,5,0,8,638441,,0,0,nowinleft.bmp,left,TrialProc,TrialList,152,targetleft.bmp,left,250,50,1,50,0
50,4236,4,3814,45,1,,0,9,644120,,0,0,1,4,-999999,6,648613,4,213,648826,bigwinright.bmp,right,TrialProc,TrialList,162,targetright.bmp,right,250,51,1,51,10
51,4387,5,3663,42,1,,0,5,654159,,0,0,1,5,-999999,5,658802,5,227,659029,smallwinleft.bmp,left,TrialProc,TrialList,164,targetleft.bmp,left,250,52,1,52,2
52,4372,5,3678,12,1,,0,8,664214,,0,0,1,5,-999999,4,668841,5,209,669050,bigwinleft.bmp,left,TrialProc,TrialList,174,targetleft.bmp,left,250,53,1,53,10
53,4290,5,3760,49,1,,0,5,674220,,0,0,1,5,-999999,2,678763,5,232,678995,nowinleft.bmp,left,TrialProc,TrialList,174,targetleft.bmp,left,250,54,1,54,0
54,4434,4,3616,19,1,,0,18,684292,,0,0,1,4,-999999,9,688986,4,190,689176,bigwinright.bmp,right,TrialProc,TrialList,184,targetright.bmp,right,250,55,1,55,10
55,4223,5,3827,26,1,,0,14,694297,,0,0,0,5,0,3,698774,,0,0,smallwinleft.bmp,left,TrialProc,TrialList,184,targetleft.bmp,left,250,56,1,56,2
