,TrialList,PicturePrime.OnsetTime,PictureTarget.OnsetTime,PictureTarget.RTTime,Target_time,Fix_time,Ant_time,J_time,PictureTarget.ACC,PictureTarget.CRESP,PictureTarget.RESP,prize,SumPrize,CorrectAnswer,PictureTarget.OnsetDelay,PictureTarget.RT,TargetPosition,PicturePrime.OnsetDelay
0,1,182595,187222,187444,280,3861,4159,43,1,5,5,10,10,5,200,222,left,29
1,2,192868,197461,197676,270,3721,4309,45,1,5,5,2,12,5,17,215,left,41
2,3,202939,207248,207435,260,4018,4022,36,1,5,5,10,22,5,20,187,left,22
3,4,213011,217654,0,250,3703,4347,26,0,4,,0,22,4,29,0,right,48
4,5,223149,227676,227872,250,3799,4251,50,1,4,4,10,32,4,8,196,right,40
5,6,233238,237965,0,250,3595,4455,44,0,5,,0,32,5,5,0,left,51
6,7,243376,248136,248338,250,3576,4474,42,1,4,4,2,34,4,19,202,right,39
7,8,253465,258191,258422,250,3597,4453,29,1,4,4,0,34,4,6,231,right,25
8,9,263536,268246,268467,250,3613,4437,34,1,5,5,10,44,5,6,221,left,21
9,10,273608,277950,0,250,3985,4065,10,0,5,,0,44,5,10,0,left,16
10,11,283679,288172,288365,250,3837,4213,47,1,4,4,2,46,4,12,193,right,23
11,12,293734,298344,298552,250,3726,4324,50,1,4,4,0,46,4,18,208,right,19
12,13,303823,308115,308308,250,4033,4017,38,1,5,5,10,56,5,8,193,left,17
13,14,313861,318421,318626,250,3765,4285,39,1,4,4,2,58,4,8,205,right,12
14,15,323916,328559,328762,250,3689,4361,39,1,5,5,0,58,5,15,203,left,11
15,16,333988,338464,0,250,3848,4202,28,0,5,,2,58,5,7,0,left,11
16,17,344093,348786,0,250,3637,4413,14,0,4,,0,58,4,13,0,right,22
17,18,354181,358641,358827,250,3864,4186,12,1,5,5,2,60,5,7,186,left,19
18,19,364203,368496,368697,250,4029,4021,27,1,4,4,10,70,4,5,201,right,22
19,20,374258,378617,378829,250,3976,4074,49,1,5,5,2,72,5,18,212,left,24
20,21,384346,388722,388952,250,3960,4090,41,1,4,4,0,72,4,19,230,right,18
21,22,394434,399178,399372,250,3590,4460,30,1,5,5,2,74,5,16,194,left,9
22,23,404489,409133,409317,250,3683,4367,47,1,4,4,10,84,4,10,184,right,20
23,24,414544,419104,419297,250,3765,4285,17,1,4,4,2,86,4,8,193,right,20
24,25,424566,429242,429429,250,3649,4401,18,1,5,5,10,96,5,8,187,left,17
25,26,434587,439314,439561,250,3603,4447,28,1,4,4,0,96,4,12,247,right,15
26,27,444676,449319,449535,250,3680,4370,26,1,5,5,10,106,5,6,216,left,22
27,28,454747,459174,459406,250,3901,4149,21,1,5,5,2,108,5,10,232,left,24
28,29,464819,469262,469482,250,3883,4167,22,1,4,4,0,108,4,9,220,right,12
29,30,474874,479567,0,250,3634,4416,46,0,5,,0,108,5,10,0,left,11
30,31,484996,489422,489637,250,3900,4150,46,1,4,4,10,118,4,9,215,right,21
31,32,495067,499544,0,250,3852,4198,40,0,5,,2,118,5,11,0,left,20
32,33,505172,509732,509936,250,3768,4282,38,1,4,4,10,128,4,10,204,right,10
33,34,515227,519520,0,250,4034,4016,20,0,4,,0,128,4,9,0,right,12
34,35,525316,529725,529927,250,3917,4133,16,1,4,4,2,130,4,9,202,right,14
35,36,535354,539730,0,250,3951,4099,22,0,5,,10,130,5,10,0,left,17
36,37,545442,549735,0,250,4034,4016,14,0,4,,0,130,4,9,0,right,11
37,38,555531,560057,560296,250,3806,4244,21,1,4,4,2,132,4,15,239,right,20
38,39,565619,570346,570579,250,3595,4455,28,1,4,4,10,142,4,5,233,right,12
39,40,575707,580418,580631,250,3620,4430,38,1,5,5,0,142,5,13,213,left,22
40,41,585762,590138,590359,250,3949,4101,44,1,5,5,10,152,5,7,221,left,12
41,42,595851,600277,0,250,3910,4140,14,0,5,,2,152,5,19,0,left,23
42,43,605956,610465,0,250,3815,4235,31,0,5,,0,152,5,7,0,left,20
43,44,616044,620554,0,250,3821,4229,39,0,4,,0,152,4,14,0,right,19
44,45,626149,630575,0,250,3905,4145,33,0,5,,2,152,5,14,0,left,11
45,46,636238,640797,641010,250,3765,4285,16,1,4,4,0,152,4,7,213,right,18
46,47,646276,650869,651071,250,3736,4314,15,1,4,4,2,154,4,12,202,right,18
47,48,656314,660824,661054,250,3824,4226,47,1,5,5,0,154,5,17,230,left,18
48,49,666419,671196,671401,250,3560,4490,32,1,4,4,2,156,4,20,205,right,20
49,50,676491,681201,0,250,3624,4426,24,0,5,,0,156,5,17,0,left,18
50,51,686596,691122,691315,250,3805,4245,16,1,4,4,10,166,4,14,193,right,10
51,52,696617,701211,701399,250,3743,4307,12,1,5,5,2,168,5,19,188,left,17
52,53,706656,711216,711406,250,3762,4288,35,1,5,5,10,178,5,5,190,left,22
53,54,716694,721404,0,250,3626,4424,42,0,5,,0,178,5,19,0,left,15
54,55,726816,731559,731742,250,3587,4463,24,1,4,4,10,188,4,13,183,right,8
55,56,736837,741564,741776,250,3602,4448,39,1,5,5,2,190,5,12,212,left,9
56,57,746892,751201,751406,250,4025,4025,36,1,4,4,10,200,4,17,205,right,11
57,58,756964,761674,0,250,3615,4435,19,0,4,,2,200,4,8,0,right,14
58,59,767052,771662,0,250,3722,4328,45,0,5,,10,200,5,15,0,left,14
59,60,777174,781550,781725,250,3947,4103,33,1,4,4,2,202,4,6,175,right,22
60,61,787196,791739,0,250,3793,4257,47,0,5,,0,202,5,19,0,left,18
61,62,797334,802094,802326,250,3572,4478,18,1,4,4,10,212,4,15,232,right,20
62,63,807389,812166,0,250,3552,4498,16,0,5,,0,212,5,12,0,left,15
63,64,817477,821887,822080,250,3917,4133,32,1,5,5,10,222,5,9,193,left,17
64,65,827516,832259,832460,250,3588,4462,20,1,4,4,10,232,4,14,201,right,19
65,66,837554,842164,842346,250,3726,4324,48,1,4,4,2,234,4,19,182,right,14
