,TrialList,PicturePrime.OnsetTime,PictureTarget.OnsetTime,PictureTarget.RTTime,Target_time,Fix_time,Ant_time,J_time,PictureTarget.ACC,PictureTarget.CRESP,PictureTarget.RESP,prize,SumPrize,CorrectAnswer,PictureTarget.OnsetDelay,PictureTarget.RT,TargetPosition,PicturePrime.OnsetDelay
34,35,494461,498787,499037,300,3930,4070,46,1,4,4,2,100,4,5,250,right,17
35,36,504483,509060,509244,300,3686,4314,17,1,5,5,10,110,5,12,184,left,4
36,37,514438,518981,0,300,3724,4276,39,0,4,,0,110,4,16,0,right,16
37,38,524510,528853,0,300,3924,4076,43,0,4,,2,110,4,16,0,right,11
38,39,534582,539326,539470,300,3524,4476,33,1,4,4,10,120,4,17,144,right,7
39,40,544504,548847,0,300,3921,4079,33,0,5,,0,120,5,13,0,left,17
40,41,554576,558986,559122,300,3844,4156,41,1,5,5,10,130,5,3,136,left,17
41,42,564498,569058,0,300,3695,4305,50,0,5,,2,130,5,4,0,left,9
42,43,574587,578996,579072,300,3854,4146,22,1,5,5,0,130,5,12,76,left,17
43,44,584425,588684,0,300,4000,4000,19,0,4,,0,130,4,8,0,right,12
44,45,594480,598806,598991,300,3938,4062,24,1,5,5,2,132,5,13,185,left,14
45,46,604435,608828,0,300,3867,4133,36,0,4,,0,132,4,9,0,right,9
46,47,614507,618801,0,300,3959,4041,24,0,4,,2,132,4,2,0,right,14
47,48,624546,629307,0,300,3502,4498,27,0,5,,0,132,5,12,0,left,8
48,49,634601,639145,0,300,3715,4285,31,0,4,,2,132,4,8,0,right,6
49,50,644674,649217,0,300,3712,4288,28,0,5,,0,132,5,4,0,left,20
50,51,654729,659473,659674,300,3518,4482,11,1,4,4,10,142,4,11,201,right,5
51,52,664684,669244,0,300,3694,4306,28,0,5,,2,142,5,3,0,left,6
52,53,674739,679132,679404,300,3862,4138,38,1,5,5,10,152,5,4,272,left,5
53,54,684795,689455,0,300,3594,4406,48,0,5,,0,152,5,3,0,left,12
54,55,694884,699561,699589,300,3578,4422,27,1,4,4,10,162,4,4,28,right,19
55,56,704672,709048,0,300,3883,4117,49,0,5,,2,162,5,8,0,left,7
56,57,714761,719087,0,300,3940,4060,41,0,4,,10,162,4,15,0,right,18
57,58,724833,729309,729516,300,3782,4218,49,1,4,4,2,164,4,7,207,right,9
58,59,734838,739197,739445,300,3897,4103,34,1,5,5,10,174,5,5,248,left,18
59,60,744860,749187,749332,300,3926,4074,22,1,4,4,2,176,4,2,145,right,16
60,61,754765,759292,759540,300,3731,4269,37,1,5,5,0,176,5,7,248,left,11
61,62,764787,769063,0,300,3979,4021,26,0,4,,10,176,4,4,0,right,13
62,63,774842,779102,0,300,3995,4005,40,0,5,,0,176,5,4,0,left,7
63,64,784914,789207,789501,300,3965,4035,20,1,5,5,10,186,5,7,294,left,10
64,65,794970,799229,799421,300,4000,4000,21,1,4,4,10,196,4,8,192,right,14
65,66,804925,809669,809794,300,3521,4479,21,1,4,4,2,198,4,14,125,right,12
