,Ant_time,CorrectAnswer,Fix_time,J_time,PicturePrime.ACC,PicturePrime.CRESP,PicturePrime.DurationError,PicturePrime.OnsetDelay,PicturePrime.OnsetTime,PicturePrime.RESP,PicturePrime.RT,PicturePrime.RTTime,PictureTarget.ACC,PictureTarget.CRESP,PictureTarget.DurationError,PictureTarget.OnsetDelay,PictureTarget.OnsetTime,PictureTarget.RESP,PictureTarget.RT,PictureTarget.RTTime,Prime,PrimePosition,Procedure,Running,SumPrize,Target,TargetPosition,Target_time,TrialList,TrialList.Cycle,TrialList.Sample,prize
0,4464,5,3556,48,1,,0,47,133850,,0,0,1,5,-999999,28,138593,5,241,138834,bigwinleft.bmp,left,TrialProc,TrialList,10,targetleft.bmp,left,280,1,1,1,10
1,4490,5,3540,46,1,,0,69,143989,,0,0,1,5,-999999,2,148732,5,229,148961,smallwinleft.bmp,left,TrialProc,TrialList,12,targetleft.bmp,left,270,2,1,2,2
2,4018,5,4022,16,1,,0,4,154011,,0,0,1,5,-999999,7,158287,5,207,158494,bigwinleft.bmp,left,TrialProc,TrialList,22,targetleft.bmp,left,260,3,1,3,10
3,4132,4,3918,44,1,,0,34,164033,,0,0,1,4,-999999,27,168443,4,178,168621,nowinright.bmp,right,TrialProc,TrialList,22,targetright.bmp,right,250,4,1,4,0
4,4104,4,3946,15,1,,0,23,174072,,0,0,1,4,-999999,4,178431,4,174,178605,bigwinright.bmp,right,TrialProc,TrialList,32,targetright.bmp,right,250,5,1,5,10
5,4027,5,4023,45,1,,0,35,184077,,0,0,1,5,-999999,15,188370,5,215,188585,nowinleft.bmp,left,TrialProc,TrialList,32,targetleft.bmp,left,250,6,1,6,0
6,4295,4,3755,32,1,,0,22,194133,,0,0,1,4,-999999,14,198693,4,183,198876,smallwinright.bmp,right,TrialProc,TrialList,34,targetright.bmp,right,250,7,1,7,2
7,4180,4,3870,16,1,,0,18,204155,,0,0,1,4,-999999,12,208598,4,182,208780,nowinright.bmp,right,TrialProc,TrialList,34,targetright.bmp,right,250,8,1,8,0
8,4081,5,3969,13,1,,0,17,214143,,0,0,1,5,-999999,11,218486,5,228,218714,bigwinleft.bmp,left,TrialProc,TrialList,44,targetleft.bmp,left,250,9,1,9,10
9,4279,5,3771,30,1,,0,4,224166,,0,0,1,5,-999999,13,228709,5,220,228929,nowinleft.bmp,left,TrialProc,TrialList,44,targetleft.bmp,left,250,10,1,10,0
10,4343,4,3707,44,1,,0,3,234204,,0,0,1,4,-999999,17,238815,4,187,239002,smallwinright.bmp,right,TrialProc,TrialList,46,targetright.bmp,right,250,11,1,11,2
11,4440,4,3610,46,1,,0,7,244227,,0,0,1,4,-999999,2,248920,4,185,249105,nowinright.bmp,right,TrialProc,TrialList,46,targetright.bmp,right,250,12,1,12,0
12,4011,5,4039,38,1,,0,4,254249,,0,0,1,5,-999999,14,258525,5,198,258723,bigwinleft.bmp,left,TrialProc,TrialList,56,targetleft.bmp,left,250,13,1,13,10
13,4395,4,3655,49,1,,0,12,264271,,0,0,1,4,-999999,14,268931,4,170,269101,smallwinright.bmp,right,TrialProc,TrialList,58,targetright.bmp,right,250,14,1,14,2
14,4429,5,3621,42,1,,0,18,274293,,0,0,1,5,-999999,14,278987,5,194,279181,nowinleft.bmp,left,TrialProc,TrialList,58,targetleft.bmp,left,250,15,1,15,0
15,4379,5,3671,12,1,,0,8,284315,,0,0,1,5,-999999,14,288959,5,194,289153,smallwinleft.bmp,left,TrialProc,TrialList,60,targetleft.bmp,left,250,16,1,16,2
16,4130,4,3920,23,1,,0,5,294304,,0,0,1,4,-999999,12,298697,4,189,298886,nowinright.bmp,right,TrialProc,TrialList,60,targetright.bmp,right,250,17,1,17,0
17,4034,5,4016,28,1,,0,10,304309,,0,0,0,5,0,8,308602,,0,0,smallwinleft.bmp,left,TrialProc,TrialList,60,targetleft.bmp,left,250,18,1,18,2
18,4333,4,3717,29,1,,0,6,314365,,0,0,1,4,-999999,9,318958,4,190,319148,bigwinright.bmp,right,TrialProc,TrialList,70,targetright.bmp,right,250,19,1,19,10
19,4295,5,3755,20,1,,0,4,324370,,0,0,0,5,0,14,328930,,0,0,smallwinleft.bmp,left,TrialProc,TrialList,70,targetleft.bmp,left,250,20,1,20,2
20,4049,4,4001,32,1,,0,14,334426,,0,0,1,4,-999999,9,338735,4,200,338935,nowinright.bmp,right,TrialProc,TrialList,70,targetright.bmp,right,250,21,1,21,0
21,4440,5,3610,39,1,,0,18,344448,,0,0,1,5,-999999,2,349141,5,187,349328,smallwinleft.bmp,left,TrialProc,TrialList,72,targetleft.bmp,left,250,22,1,22,2
22,4241,4,3809,19,1,,0,11,354470,,0,0,1,4,-999999,2,358964,4,166,359130,bigwinright.bmp,right,TrialProc,TrialList,82,targetright.bmp,right,250,23,1,23,10
23,4309,4,3741,39,1,,0,13,364442,,0,0,1,4,-999999,17,369019,4,183,369202,smallwinright.bmp,right,TrialProc,TrialList,84,targetright.bmp,right,250,24,1,24,2
24,4383,5,3667,23,1,,0,10,374447,,0,0,1,5,-999999,10,379091,5,178,379269,bigwinleft.bmp,left,TrialProc,TrialList,94,targetleft.bmp,left,250,25,1,25,10
25,4294,4,3756,46,1,,0,10,384436,,0,0,1,4,-999999,15,388996,4,188,389184,nowinright.bmp,right,TrialProc,TrialList,94,targetright.bmp,right,250,26,1,26,0
