,Ant_time,CorrectAnswer,Fix_time,J_time,PicturePrime.ACC,PicturePrime.CRESP,PicturePrime.DurationError,PicturePrime.OnsetDelay,PicturePrime.OnsetTime,PicturePrime.RESP,PicturePrime.RT,PicturePrime.RTTime,PictureTarget.ACC,PictureTarget.CRESP,PictureTarget.DurationError,PictureTarget.OnsetDelay,PictureTarget.OnsetTime,PictureTarget.RESP,PictureTarget.RT,PictureTarget.RTTime,Prime,PrimePosition,Procedure,Running,SumPrize,Target,TargetPosition,Target_time,TrialList,TrialList.Cycle,TrialList.Sample,prize
0,4088,5,3932,49,1,,0,30,119936,,0,0,1,5,-999999,54,124329,5,234,124563,bigwinleft.bmp,left,TrialProc,TrialList,10,targetleft.bmp,left,280,1,1,1,10
1,4357,5,3673,41,1,,0,52,130075,,0,0,1,5,-999999,2,134685,5,203,134888,smallwinleft.bmp,left,TrialProc,TrialList,12,targetleft.bmp,left,270,2,1,2,2
2,4313,5,3727,45,1,,0,9,140080,,0,0,1,5,-999999,13,144657,5,226,144883,bigwinleft.bmp,left,TrialProc,TrialList,22,targetleft.bmp,left,260,3,1,3,10
3,4112,4,3938,18,1,,0,39,150169,,0,0,1,4,-999999,30,154562,4,202,154764,nowinright.bmp,right,TrialProc,TrialList,22,targetright.bmp,right,250,4,1,4,0
4,4118,4,3932,29,1,,0,32,160224,,0,0,1,4,-999999,7,164600,4,215,164815,bigwinright.bmp,right,TrialProc,TrialList,32,targetright.bmp,right,250,5,1,5,10
5,4307,5,3743,44,1,,0,38,170280,,0,0,1,5,-999999,2,174840,5,229,175069,nowinleft.bmp,left,TrialProc,TrialList,32,targetleft.bmp,left,250,6,1,6,0
6,4003,4,4047,14,1,,0,39,180368,,0,0,1,4,-999999,6,184628,4,211,184839,smallwinright.bmp,right,TrialProc,TrialList,34,targetright.bmp,right,250,7,1,7,2
7,4100,4,3950,27,1,,0,19,190390,,0,0,1,4,-999999,9,194750,4,213,194963,nowinright.bmp,right,TrialProc,TrialList,34,targetright.bmp,right,250,8,1,8,0
8,4437,5,3613,50,1,,0,6,200412,,0,0,1,5,-999999,6,205106,5,224,205330,bigwinleft.bmp,left,TrialProc,TrialList,44,targetleft.bmp,left,250,9,1,9,10
9,4169,5,3881,30,1,,0,16,210484,,0,0,0,5,0,7,214911,,0,0,nowinleft.bmp,left,TrialProc,TrialList,44,targetleft.bmp,left,250,10,1,10,0
10,4388,4,3662,42,1,,0,20,220557,,0,0,1,4,-999999,4,225200,4,227,225427,smallwinright.bmp,right,TrialProc,TrialList,46,targetright.bmp,right,250,11,1,11,2
11,4448,4,3602,15,1,,0,8,230612,,0,0,1,4,-999999,11,235322,4,194,235516,nowinright.bmp,right,TrialProc,TrialList,46,targetright.bmp,right,250,12,1,12,0
12,4439,5,3611,26,1,,0,18,240617,,0,0,1,5,-999999,4,245311,5,212,245523,bigwinleft.bmp,left,TrialProc,TrialList,56,targetleft.bmp,left,250,13,1,13,10
13,4030,4,4020,46,1,,0,7,250639,,0,0,1,4,-999999,12,254932,4,192,255124,smallwinright.bmp,right,TrialProc,TrialList,58,targetright.bmp,right,250,14,1,14,2
14,4350,5,3700,20,1,,0,4,260661,,0,0,1,5,-999999,10,265272,5,202,265474,nowinleft.bmp,left,TrialProc,TrialList,58,targetleft.bmp,left,250,15,1,15,0
15,4351,5,3699,40,1,,0,13,270683,,0,0,1,5,-999999,9,275294,5,199,275493,smallwinleft.bmp,left,TrialProc,TrialList,60,targetleft.bmp,left,250,16,1,16,2
16,4361,4,3689,47,1,,0,10,280705,,0,0,1,4,-999999,15,285332,4,175,285507,nowinright.bmp,right,TrialProc,TrialList,60,targetright.bmp,right,250,17,1,17,0
17,4463,5,3587,50,1,,0,19,290727,,0,0,1,5,-999999,13,295454,5,207,295661,smallwinleft.bmp,left,TrialProc,TrialList,62,targetleft.bmp,left,250,18,1,18,2
18,4087,4,3963,16,1,,0,17,300783,,0,0,1,4,-999999,5,305126,4,184,305310,bigwinright.bmp,right,TrialProc,TrialList,72,targetright.bmp,right,250,19,1,19,10
19,4106,5,3944,12,1,,0,17,310788,,0,0,1,5,-999999,3,315148,5,215,315363,smallwinleft.bmp,left,TrialProc,TrialList,74,targetleft.bmp,left,250,20,1,20,2
20,4088,4,3962,46,1,,0,4,320793,,0,0,1,4,-999999,4,325136,4,198,325334,nowinright.bmp,right,TrialProc,TrialList,74,targetright.bmp,right,250,21,1,21,0
21,4344,5,3706,36,1,,0,4,330815,,0,0,1,5,-999999,16,335426,5,229,335655,smallwinleft.bmp,left,TrialProc,TrialList,76,targetleft.bmp,left,250,22,1,22,2
