,Ant_time,CorrectAnswer,Fix_time,J_time,PicturePrime.ACC,PicturePrime.CRESP,PicturePrime.DurationError,PicturePrime.OnsetDelay,PicturePrime.OnsetTime,PicturePrime.RESP,PicturePrime.RT,PicturePrime.RTTime,PictureTarget.ACC,PictureTarget.CRESP,PictureTarget.DurationError,PictureTarget.OnsetDelay,PictureTarget.OnsetTime,PictureTarget.RESP,PictureTarget.RT,PictureTarget.RTTime,Prime,PrimePosition,Procedure,Running,SumPrize,Target,TargetPosition,Target_time,TrialList,TrialList.Cycle,TrialList.Sample,prize
0,4051,5,3969,15,1,,0,47,171330,,0,0,0,5,0,41,175673,,0,0,bigwinleft.bmp,left,TrialProc,TrialList,0,targetleft.bmp,left,280,1,1,1,10
1,4171,5,3839,16,1,,0,35,181452,,0,0,1,5,-999999,5,185879,5,178,186057,smallwinleft.bmp,left,TrialProc,TrialList,2,targetleft.bmp,left,290,2,1,2,2
2,4164,5,3836,17,1,,0,18,191391,,0,0,1,5,-999999,11,195817,5,153,195970,bigwinleft.bmp,left,TrialProc,TrialList,12,targetleft.bmp,left,300,3,1,3,10
3,4362,4,3648,29,1,,0,33,201329,,0,0,1,4,-999999,47,205989,4,126,206115,nowinright.bmp,right,TrialProc,TrialList,12,targetright.bmp,right,290,4,1,4,0
4,4314,4,3706,40,1,,0,21,211284,,0,0,1,4,-999999,12,215861,4,167,216028,bigwinright.bmp,right,TrialProc,TrialList,22,targetright.bmp,right,280,5,1,5,10
5,4123,5,3907,15,1,,0,44,221273,,0,0,1,5,-999999,2,225649,5,178,225827,nowinleft.bmp,left,TrialProc,TrialList,22,targetleft.bmp,left,270,6,1,6,0
6,4246,4,3794,18,1,,0,51,231261,,0,0,1,4,-999999,13,235771,4,177,235948,smallwinright.bmp,right,TrialProc,TrialList,24,targetright.bmp,right,260,7,1,7,2
7,4180,4,3870,21,1,,0,15,241250,,0,0,1,4,-999999,12,245693,4,10,245703,nowinright.bmp,right,TrialProc,TrialList,24,targetright.bmp,right,250,8,1,8,0
8,4191,5,3859,37,1,,0,13,251072,,0,0,1,5,-999999,2,255516,5,170,255686,bigwinleft.bmp,left,TrialProc,TrialList,34,targetleft.bmp,left,250,9,1,9,10
9,4117,5,3933,41,1,,0,13,261077,,0,0,1,5,-999999,8,265453,5,184,265637,nowinleft.bmp,left,TrialProc,TrialList,34,targetleft.bmp,left,250,10,1,10,0
10,4297,4,3753,42,1,,0,9,271099,,0,0,1,4,-999999,12,275659,4,190,275849,smallwinright.bmp,right,TrialProc,TrialList,36,targetright.bmp,right,250,11,1,11,2
