,Ant_time,CorrectAnswer,Fix_time,J_time,PicturePrime.ACC,PicturePrime.CRESP,PicturePrime.DurationError,PicturePrime.OnsetDelay,PicturePrime.OnsetTime,PicturePrime.RESP,PicturePrime.RT,PicturePrime.RTTime,PictureTarget.ACC,PictureTarget.CRESP,PictureTarget.DurationError,PictureTarget.OnsetDelay,PictureTarget.OnsetTime,PictureTarget.RESP,PictureTarget.RT,PictureTarget.RTTime,Prime,PrimePosition,Procedure,Running,SumPrize,Target,TargetPosition,Target_time,TrialList,TrialList.Cycle,TrialList.Sample,prize
0,4237,5,3783,14,1,,0,47,104898,,0,0,1,5,-999999,38,109424,5,240,109664,bigwinleft.bmp,left,TrialProc,TrialList,10,targetleft.bmp,left,280,1,1,1,10
1,4077,5,3953,31,1,,0,36,114986,,0,0,1,5,-999999,15,119329,5,234,119563,smallwinleft.bmp,left,TrialProc,TrialList,12,targetleft.bmp,left,270,2,1,2,2
2,4396,5,3644,43,1,,0,19,125025,,0,0,1,5,-999999,13,129685,5,221,129906,bigwinleft.bmp,left,TrialProc,TrialList,22,targetleft.bmp,left,260,3,1,3,10
3,4188,4,3862,29,1,,0,40,135114,,0,0,0,4,0,21,139574,,0,0,nowinright.bmp,right,TrialProc,TrialList,22,targetright.bmp,right,250,4,1,4,0
4,4173,4,3877,39,1,,0,21,145203,,0,0,0,4,0,2,149629,,0,0,bigwinright.bmp,right,TrialProc,TrialList,22,targetright.bmp,right,250,5,1,5,10
5,4071,5,3969,31,1,,0,45,155309,,0,0,1,5,-999999,4,159635,5,217,159852,nowinleft.bmp,left,TrialProc,TrialList,22,targetleft.bmp,left,260,6,1,6,0
6,4130,4,3920,23,1,,0,35,165347,,0,0,1,4,-999999,12,169740,4,217,169957,smallwinright.bmp,right,TrialProc,TrialList,24,targetright.bmp,right,250,7,1,7,2
7,4287,4,3763,24,1,,0,11,175370,,0,0,1,4,-999999,5,179913,4,214,180127,nowinright.bmp,right,TrialProc,TrialList,24,targetright.bmp,right,250,8,1,8,0
8,4101,5,3949,45,1,,0,10,185392,,0,0,1,5,-999999,7,189751,5,228,189979,bigwinleft.bmp,left,TrialProc,TrialList,34,targetleft.bmp,left,250,9,1,9,10
9,4472,5,3578,41,1,,0,5,195447,,0,0,0,5,0,4,200174,,0,0,nowinleft.bmp,left,TrialProc,TrialList,34,targetleft.bmp,left,250,10,1,10,0
