,Ant_time,CorrectAnswer,Fix_time,J_time,PicturePrime.ACC,PicturePrime.CRESP,PicturePrime.DurationError,PicturePrime.OnsetDelay,PicturePrime.OnsetTime,PicturePrime.RESP,PicturePrime.RT,PicturePrime.RTTime,PictureTarget.ACC,PictureTarget.CRESP,PictureTarget.DurationError,PictureTarget.OnsetDelay,PictureTarget.OnsetTime,PictureTarget.RESP,PictureTarget.RT,PictureTarget.RTTime,Prime,PrimePosition,Procedure,Running,SumPrize,Target,TargetPosition,Target_time,TrialList,TrialList.Cycle,TrialList.Sample,prize
0,4049,5,3971,13,1,,0,29,78202,,0,0,0,5,0,93,82595,,0,0,bigwinleft.bmp,left,TrialProc,TrialList,0,targetleft.bmp,left,280,1,1,1,10
1,4223,5,3787,46,1,,0,37,88374,,0,0,1,5,-999999,2,92850,5,212,93062,smallwinleft.bmp,left,TrialProc,TrialList,2,targetleft.bmp,left,290,2,1,2,2
2,4047,5,3953,20,1,,0,4,98363,,0,0,1,5,-999999,11,102672,5,251,102923,bigwinleft.bmp,left,TrialProc,TrialList,12,targetleft.bmp,left,300,3,1,3,10
3,4055,4,3955,49,1,,0,64,108435,,0,0,1,4,-999999,20,112761,4,219,112980,nowinright.bmp,right,TrialProc,TrialList,12,targetright.bmp,right,290,4,1,4,0
4,4146,4,3874,47,1,,0,18,118474,,0,0,1,4,-999999,12,122883,4,212,123095,bigwinright.bmp,right,TrialProc,TrialList,22,targetright.bmp,right,280,5,1,5,10
5,4371,5,3659,50,1,,0,36,128512,,0,0,1,5,-999999,5,133139,5,226,133365,nowinleft.bmp,left,TrialProc,TrialList,22,targetleft.bmp,left,270,6,1,6,0
6,4282,4,3758,23,1,,0,34,138585,,0,0,1,4,-999999,10,143128,4,203,143331,smallwinright.bmp,right,TrialProc,TrialList,24,targetright.bmp,right,260,7,1,7,2
7,4149,4,3901,45,1,,0,10,148590,,0,0,1,4,-999999,10,153000,4,201,153201,nowinright.bmp,right,TrialProc,TrialList,24,targetright.bmp,right,250,8,1,8,0
8,4325,5,3725,40,1,,0,5,158629,,0,0,1,5,-999999,17,163222,5,231,163453,bigwinleft.bmp,left,TrialProc,TrialList,34,targetleft.bmp,left,250,9,1,9,10
9,4251,5,3799,36,1,,0,9,168684,,0,0,1,5,-999999,8,173194,5,211,173405,nowinleft.bmp,left,TrialProc,TrialList,34,targetleft.bmp,left,250,10,1,10,0
10,4159,4,3891,25,1,,0,14,178723,,0,0,1,4,-999999,16,183149,4,203,183352,smallwinright.bmp,right,TrialProc,TrialList,36,targetright.bmp,right,250,11,1,11,2
11,4137,4,3913,41,1,,0,8,188745,,0,0,1,4,-999999,5,193138,4,229,193367,nowinright.bmp,right,TrialProc,TrialList,36,targetright.bmp,right,250,12,1,12,0
12,4261,5,3789,20,1,,0,9,198801,,0,0,1,5,-999999,14,203327,5,237,203564,bigwinleft.bmp,left,TrialProc,TrialList,46,targetleft.bmp,left,250,13,1,13,10
13,4053,4,3997,22,1,,0,13,208856,,0,0,1,4,-999999,6,213166,4,209,213375,smallwinright.bmp,right,TrialProc,TrialList,48,targetright.bmp,right,250,14,1,14,2
14,4212,5,3838,31,1,,0,11,218878,,0,0,1,5,-999999,14,223355,5,229,223584,nowinleft.bmp,left,TrialProc,TrialList,48,targetleft.bmp,left,250,15,1,15,0
15,4421,5,3629,17,1,,0,19,228934,,0,0,0,5,0,5,233611,,0,0,smallwinleft.bmp,left,TrialProc,TrialList,48,targetleft.bmp,left,250,16,1,16,2
16,4284,4,3766,19,1,,0,16,238989,,0,0,1,4,-999999,9,243533,4,207,243740,nowinright.bmp,right,TrialProc,TrialList,48,targetright.bmp,right,250,17,1,17,0
17,4205,5,3845,13,1,,0,14,249011,,0,0,1,5,-999999,4,253471,5,209,253680,smallwinleft.bmp,left,TrialProc,TrialList,50,targetleft.bmp,left,250,18,1,18,2
18,4080,4,3970,49,1,,0,4,259017,,0,0,0,4,0,12,263360,,0,0,bigwinright.bmp,right,TrialProc,TrialList,50,targetright.bmp,right,250,19,1,19,10
19,4038,5,4012,24,1,,0,18,269106,,0,0,1,5,-999999,3,273398,5,247,273645,smallwinleft.bmp,left,TrialProc,TrialList,52,targetleft.bmp,left,250,20,1,20,2
20,4019,4,4031,12,1,,0,9,279161,,0,0,1,4,-999999,6,283437,4,193,283630,nowinright.bmp,right,TrialProc,TrialList,52,targetright.bmp,right,250,21,1,21,0
21,4404,5,3646,26,1,,0,5,289150,,0,0,1,5,-999999,5,293810,5,215,294025,smallwinleft.bmp,left,TrialProc,TrialList,54,targetleft.bmp,left,250,22,1,22,2
22,4293,4,3757,46,1,,0,8,299172,,0,0,1,4,-999999,16,303732,4,189,303921,bigwinright.bmp,right,TrialProc,TrialList,64,targetright.bmp,right,250,23,1,23,10
23,4162,4,3888,21,1,,0,4,309194,,0,0,1,4,-999999,13,313620,4,214,313834,smallwinright.bmp,right,TrialProc,TrialList,66,targetright.bmp,right,250,24,1,24,2
