,TrialList,PicturePrime.OnsetTime,PictureTarget.OnsetTime,PictureTarget.RTTime,Target_time,Fix_time,Ant_time,J_time,PictureTarget.ACC,PictureTarget.CRESP,PictureTarget.RESP,prize,SumPrize,CorrectAnswer,PictureTarget.OnsetDelay,PictureTarget.RT,TargetPosition,PicturePrime.OnsetDelay
26,27,405271,409714,409914,250,3883,4167,34,1,5,5,10,106,5,9,200,left,21
27,28,415326,419718,419954,250,3940,4110,36,1,5,5,2,108,5,15,236,left,17
28,29,425431,430041,430234,250,3717,4333,30,1,4,4,0,108,4,10,193,right,14
29,30,435469,439945,440176,250,3853,4197,23,1,5,5,0,108,5,12,231,left,20
30,31,445524,450084,450301,250,3769,4281,13,1,4,4,10,118,4,12,217,right,11
31,32,455579,460005,460216,250,3899,4151,19,1,5,5,2,120,5,8,211,left,21
32,33,465617,470127,470336,250,3823,4227,12,1,4,4,10,130,4,16,209,right,14
33,34,475672,480132,0,250,3865,4185,10,0,4,,0,130,4,8,0,right,21
34,35,485760,490153,490355,250,3940,4110,32,1,4,4,2,132,4,15,202,right,23
35,36,495815,500592,500792,250,3550,4500,16,1,5,5,10,142,5,9,200,left,17
36,37,505854,510630,510824,250,3559,4491,46,1,4,4,0,142,4,18,194,right,18
37,38,515925,520401,520637,250,3855,4195,37,1,4,4,2,144,4,14,236,right,21
38,39,526014,530573,530786,250,3776,4274,36,1,4,4,10,154,4,18,213,right,14
39,40,536085,540378,540583,250,4035,4015,12,1,5,5,0,154,5,11,205,left,14
40,41,546123,550533,550734,250,3919,4131,41,1,5,5,10,164,5,11,201,left,21
41,42,556178,560505,560706,250,3996,4054,32,1,5,5,2,166,5,5,201,left,9
42,43,566233,570860,571028,250,3698,4352,50,1,5,5,0,166,5,7,168,left,18
43,44,576272,580998,581190,250,3606,4444,23,1,4,4,0,166,4,15,192,right,17
44,45,586310,590920,591090,250,3718,4332,13,1,5,5,2,168,5,11,170,left,11
45,46,596315,600841,601020,250,3800,4250,45,1,4,4,0,168,4,9,179,right,21
46,47,606353,610863,611103,250,3825,4225,10,1,4,4,2,170,4,18,240,right,22
47,48,616441,621085,621320,250,3687,4363,33,1,5,5,0,170,5,13,235,left,23
48,49,626530,631106,631293,250,3747,4303,39,1,4,4,2,172,4,6,187,right,17
49,50,636568,641245,641444,250,3650,4400,17,1,5,5,0,172,5,10,199,left,11
50,51,646606,651166,651386,250,3766,4284,24,1,4,4,10,182,4,9,220,right,16
51,52,656661,661288,661495,250,3697,4353,39,1,5,5,2,184,5,7,207,left,9
52,53,666716,671226,671430,250,3826,4224,50,1,5,5,10,194,5,19,204,left,11
53,54,676804,681147,0,250,3983,4067,42,0,5,,0,194,5,8,0,left,16
54,55,686909,691569,691814,250,3668,4382,30,1,4,4,10,204,4,10,245,right,8
55,56,696998,701741,701953,250,3588,4462,50,1,5,5,2,206,5,14,212,left,20
56,57,707069,711479,711690,250,3926,4124,39,1,4,4,10,216,4,18,211,right,16
57,58,717141,721518,721764,250,3945,4105,26,1,4,4,2,218,4,5,246,right,11
58,59,727213,731923,732115,250,3623,4427,25,1,5,5,10,228,5,16,192,left,8
59,60,737251,741895,742084,250,3678,4372,45,1,4,4,2,230,4,5,189,right,8
60,61,747306,752033,752234,250,3609,4441,45,1,5,5,0,230,5,19,201,left,22
61,62,757394,761687,761880,250,4043,4007,42,1,4,4,10,240,4,18,193,right,21
62,63,767449,771759,0,250,4024,4026,35,0,5,,0,240,5,16,0,left,8
63,64,777571,782198,782405,250,3709,4341,43,1,5,5,10,250,5,19,207,left,15
64,65,787659,792253,792467,250,3739,4311,10,1,4,4,10,260,4,15,214,right,23
65,66,797698,802291,0,250,3741,4309,41,0,4,,2,260,4,17,0,right,23
