,Ant_time,CorrectAnswer,Fix_time,J_time,PicturePrime.ACC,PicturePrime.CRESP,PicturePrime.DurationError,PicturePrime.OnsetDelay,PicturePrime.OnsetTime,PicturePrime.RESP,PicturePrime.RT,PicturePrime.RTTime,PictureTarget.ACC,PictureTarget.CRESP,PictureTarget.DurationError,PictureTarget.OnsetDelay,PictureTarget.OnsetTime,PictureTarget.RESP,PictureTarget.RT,PictureTarget.RTTime,Prime,PrimePosition,Procedure,Running,SumPrize,Target,TargetPosition,Target_time,TrialList,TrialList.Cycle,TrialList.Sample,prize
0,4171,5,3849,25,1,,0,47,106377,,0,0,0,5,0,37,110836,,0,0,bigwinleft.bmp,left,TrialProc,TrialList,0,targetleft.bmp,left,280,1,1,1,10
1,4066,5,3944,37,1,,0,25,116499,,0,0,1,5,-999999,9,120825,5,194,121019,smallwinleft.bmp,left,TrialProc,TrialList,2,targetleft.bmp,left,290,2,1,2,2
2,4189,5,3811,17,1,,0,13,126488,,0,0,1,5,-999999,3,130931,5,184,131115,bigwinleft.bmp,left,TrialProc,TrialList,12,targetleft.bmp,left,300,3,1,3,10
3,4259,4,3751,38,1,,0,16,136443,,0,0,1,4,-999999,33,140986,4,185,141171,nowinright.bmp,right,TrialProc,TrialList,12,targetright.bmp,right,290,4,1,4,0
4,4302,4,3718,16,1,,0,29,146465,,0,0,1,4,-999999,7,151025,4,184,151209,bigwinright.bmp,right,TrialProc,TrialList,22,targetright.bmp,right,280,5,1,5,10
5,4026,5,4004,14,1,,0,34,156454,,0,0,1,5,-999999,16,160747,5,255,161002,nowinleft.bmp,left,TrialProc,TrialList,22,targetleft.bmp,left,270,6,1,6,0
6,4068,4,3972,31,1,,0,36,166526,,0,0,1,4,-999999,7,170852,4,200,171052,smallwinright.bmp,right,TrialProc,TrialList,24,targetright.bmp,right,260,7,1,7,2
7,4164,4,3886,28,1,,0,19,176531,,0,0,1,4,-999999,12,180958,4,191,181149,nowinright.bmp,right,TrialProc,TrialList,24,targetright.bmp,right,250,8,1,8,0
8,4497,5,3553,30,1,,0,6,186537,,0,0,1,5,-999999,12,191297,5,176,191473,bigwinleft.bmp,left,TrialProc,TrialList,34,targetleft.bmp,left,250,9,1,9,10
9,4270,5,3780,16,1,,0,3,196525,,0,0,1,5,-999999,6,201052,5,216,201268,nowinleft.bmp,left,TrialProc,TrialList,34,targetleft.bmp,left,250,10,1,10,0
10,4433,4,3617,36,1,,0,17,206547,,0,0,1,4,-999999,10,211241,4,209,211450,smallwinright.bmp,right,TrialProc,TrialList,36,targetright.bmp,right,250,11,1,11,2
11,4088,4,3962,17,1,,0,14,216586,,0,0,1,4,-999999,4,220929,4,165,221094,nowinright.bmp,right,TrialProc,TrialList,36,targetright.bmp,right,250,12,1,12,0
12,4141,5,3909,29,1,,0,16,226558,,0,0,1,5,-999999,2,230952,5,170,231122,bigwinleft.bmp,left,TrialProc,TrialList,46,targetleft.bmp,left,250,13,1,13,10
13,4498,4,3552,11,1,,0,3,236530,,0,0,1,4,-999999,12,241291,4,164,241455,smallwinright.bmp,right,TrialProc,TrialList,48,targetright.bmp,right,250,14,1,14,2
14,4135,5,3915,23,1,,0,6,246486,,0,0,1,5,-999999,7,250879,5,183,251062,nowinleft.bmp,left,TrialProc,TrialList,48,targetleft.bmp,left,250,15,1,15,0
15,4459,5,3591,49,1,,0,11,256491,,0,0,1,5,-999999,2,261203,5,167,261370,smallwinleft.bmp,left,TrialProc,TrialList,50,targetleft.bmp,left,250,16,1,16,2
16,4466,4,3584,44,1,,0,17,266496,,0,0,1,4,-999999,10,271223,4,190,271413,nowinright.bmp,right,TrialProc,TrialList,50,targetright.bmp,right,250,17,1,17,0
17,4293,5,3757,45,1,,0,6,276518,,0,0,1,5,-999999,16,281078,5,179,281257,smallwinleft.bmp,left,TrialProc,TrialList,52,targetleft.bmp,left,250,18,1,18,2
18,4056,4,3994,24,1,,0,5,286524,,0,0,1,4,-999999,2,290833,4,175,291008,bigwinright.bmp,right,TrialProc,TrialList,62,targetright.bmp,right,250,19,1,19,10
19,4263,5,3787,43,1,,0,9,296512,,0,0,1,5,-999999,13,301039,5,175,301214,smallwinleft.bmp,left,TrialProc,TrialList,64,targetleft.bmp,left,250,20,1,20,2
20,4258,4,3792,24,1,,0,7,306518,,0,0,1,4,-999999,2,311029,4,198,311227,nowinright.bmp,right,TrialProc,TrialList,64,targetright.bmp,right,250,21,1,21,0
21,4085,5,3965,14,1,,0,9,316507,,0,0,1,5,-999999,6,320849,5,198,321047,smallwinleft.bmp,left,TrialProc,TrialList,66,targetleft.bmp,left,250,22,1,22,2
22,4420,4,3630,49,1,,0,3,326495,,0,0,1,4,-999999,6,331172,4,223,331395,bigwinright.bmp,right,TrialProc,TrialList,76,targetright.bmp,right,250,23,1,23,10
23,4033,4,4017,27,1,,0,17,336567,,0,0,1,4,-999999,9,340860,4,200,341060,smallwinright.bmp,right,TrialProc,TrialList,78,targetright.bmp,right,250,24,1,24,2
