,Ant_time,CorrectAnswer,Fix_time,J_time,PicturePrime.ACC,PicturePrime.CRESP,PicturePrime.DurationError,PicturePrime.OnsetDelay,PicturePrime.OnsetTime,PicturePrime.RESP,PicturePrime.RT,PicturePrime.RTTime,PictureTarget.ACC,PictureTarget.CRESP,PictureTarget.DurationError,PictureTarget.OnsetDelay,PictureTarget.OnsetTime,PictureTarget.RESP,PictureTarget.RT,PictureTarget.RTTime,Prime,PrimePosition,Procedure,Running,SumPrize,Target,TargetPosition,Target_time,TrialList,TrialList.Cycle,TrialList.Sample,prize
0,4470,5,3550,35,1,,0,47,94320,,0,0,1,5,-999999,56,99097,5,242,99339,bigwinleft.bmp,left,TrialProc,TrialList,10,targetleft.bmp,left,280,1,1,1,10
1,4296,5,3734,36,1,,0,49,104459,,0,0,1,5,-999999,13,109019,5,198,109217,smallwinleft.bmp,left,TrialProc,TrialList,12,targetleft.bmp,left,270,2,1,2,2
2,4250,5,3790,44,1,,0,14,114464,,0,0,1,5,-999999,9,118974,5,178,119152,bigwinleft.bmp,left,TrialProc,TrialList,22,targetleft.bmp,left,260,3,1,3,10
3,4061,4,3989,49,1,,0,23,124470,,0,0,1,4,-999999,31,128813,4,188,129001,nowinright.bmp,right,TrialProc,TrialList,22,targetright.bmp,right,250,4,1,4,0
4,4430,4,3620,45,1,,0,18,134525,,0,0,1,4,-999999,13,139219,4,184,139403,bigwinright.bmp,right,TrialProc,TrialList,32,targetright.bmp,right,250,5,1,5,10
5,4465,5,3585,18,1,,0,39,144581,,0,0,1,5,-999999,11,149308,5,176,149484,nowinleft.bmp,left,TrialProc,TrialList,32,targetleft.bmp,left,250,6,1,6,0
6,4065,4,3985,12,1,,0,49,154603,,0,0,1,4,-999999,10,158929,4,205,159134,smallwinright.bmp,right,TrialProc,TrialList,34,targetright.bmp,right,250,7,1,7,2
7,4307,4,3743,50,1,,0,4,164608,,0,0,1,4,-999999,2,169168,4,195,169363,nowinright.bmp,right,TrialProc,TrialList,34,targetright.bmp,right,250,8,1,8,0
8,4022,5,4028,32,1,,0,17,174647,,0,0,1,5,-999999,3,178923,5,175,179098,bigwinleft.bmp,left,TrialProc,TrialList,44,targetleft.bmp,left,250,9,1,9,10
9,4221,5,3829,29,1,,0,18,184652,,0,0,1,5,-999999,5,189129,5,189,189318,nowinleft.bmp,left,TrialProc,TrialList,44,targetleft.bmp,left,250,10,1,10,0
