,Ant_time,CorrectAnswer,Fix_time,J_time,PicturePrime.ACC,PicturePrime.CRESP,PicturePrime.DurationError,PicturePrime.OnsetDelay,PicturePrime.OnsetTime,PicturePrime.RESP,PicturePrime.RT,PicturePrime.RTTime,PictureTarget.ACC,PictureTarget.CRESP,PictureTarget.DurationError,PictureTarget.OnsetDelay,PictureTarget.OnsetTime,PictureTarget.RESP,PictureTarget.RT,PictureTarget.RTTime,Prime,PrimePosition,Procedure,Running,SumPrize,Target,TargetPosition,Target_time,TrialList,TrialList.Cycle,TrialList.Sample,prize
0,4153,5,3867,33,1,,0,47,109133,,0,0,0,5,0,39,113576,,0,0,bigwinleft.bmp,left,TrialProc,TrialList,0,targetleft.bmp,left,280,1,1,1,10
1,4102,5,3908,26,1,,0,35,119273,,0,0,1,5,-999999,7,123648,5,222,123870,smallwinleft.bmp,left,TrialProc,TrialList,2,targetleft.bmp,left,290,2,1,2,2
2,4054,5,3946,11,1,,0,7,129277,,0,0,1,5,-999999,5,133587,5,187,133774,bigwinleft.bmp,left,TrialProc,TrialList,12,targetleft.bmp,left,300,3,1,3,10
3,4412,4,3598,19,1,,0,22,139232,,0,0,1,4,-999999,31,143926,4,196,144122,nowinright.bmp,right,TrialProc,TrialList,12,targetright.bmp,right,290,4,1,4,0
4,4239,4,3781,19,1,,0,31,149238,,0,0,1,4,-999999,3,153731,4,216,153947,bigwinright.bmp,right,TrialProc,TrialList,22,targetright.bmp,right,280,5,1,5,10
5,4186,5,3844,48,1,,0,15,159227,,0,0,1,5,-999999,6,163670,5,223,163893,nowinleft.bmp,left,TrialProc,TrialList,22,targetleft.bmp,left,270,6,1,6,0
6,4230,4,3810,32,1,,0,36,169299,,0,0,1,4,-999999,12,173792,4,245,174037,smallwinright.bmp,right,TrialProc,TrialList,24,targetright.bmp,right,260,7,1,7,2
7,4020,4,4030,34,1,,0,18,179371,,0,0,1,4,-999999,5,183647,4,208,183855,nowinright.bmp,right,TrialProc,TrialList,24,targetright.bmp,right,250,8,1,8,0
8,4386,5,3664,11,1,,0,16,189410,,0,0,1,5,-999999,6,194053,5,229,194282,bigwinleft.bmp,left,TrialProc,TrialList,34,targetleft.bmp,left,250,9,1,9,10
9,4439,5,3611,11,1,,0,6,199432,,0,0,1,5,-999999,4,204126,5,228,204354,nowinleft.bmp,left,TrialProc,TrialList,34,targetleft.bmp,left,250,10,1,10,0
10,4323,4,3727,38,1,,0,6,209454,,0,0,1,4,-999999,3,214031,4,249,214280,smallwinright.bmp,right,TrialProc,TrialList,36,targetright.bmp,right,250,11,1,11,2
11,4366,4,3684,43,1,,0,12,219526,,0,0,1,4,-999999,10,224153,4,232,224385,nowinright.bmp,right,TrialProc,TrialList,36,targetright.bmp,right,250,12,1,12,0
12,4196,5,3854,39,1,,0,7,229582,,0,0,0,5,0,13,234042,,0,0,bigwinleft.bmp,left,TrialProc,TrialList,36,targetleft.bmp,left,250,13,1,13,10
13,4088,4,3962,17,1,,0,11,239654,,0,0,1,4,-999999,4,243997,4,249,244246,smallwinright.bmp,right,TrialProc,TrialList,38,targetright.bmp,right,250,14,1,14,2
14,4267,5,3783,14,1,,0,17,249710,,0,0,0,5,0,8,254236,,0,0,nowinleft.bmp,left,TrialProc,TrialList,38,targetleft.bmp,left,250,15,1,15,0
15,4138,5,3912,23,1,,0,19,259765,,0,0,1,5,-999999,4,264158,5,209,264367,smallwinleft.bmp,left,TrialProc,TrialList,40,targetleft.bmp,left,250,16,1,16,2
16,4064,4,3986,41,1,,0,10,269787,,0,0,1,4,-999999,12,274114,4,216,274330,nowinright.bmp,right,TrialProc,TrialList,40,targetright.bmp,right,250,17,1,17,0
17,4053,5,3997,13,1,,0,9,279826,,0,0,0,5,0,6,284136,,0,0,smallwinleft.bmp,left,TrialProc,TrialList,40,targetleft.bmp,left,250,18,1,18,2
18,4324,4,3726,14,1,,0,4,289865,,0,0,0,4,0,2,294442,,0,0,bigwinright.bmp,right,TrialProc,TrialList,40,targetright.bmp,right,250,19,1,19,10
19,4178,5,3872,45,1,,0,20,299921,,0,0,1,5,-999999,14,304364,5,209,304573,smallwinleft.bmp,left,TrialProc,TrialList,42,targetleft.bmp,left,250,20,1,20,2
20,4081,4,3969,21,1,,0,5,309959,,0,0,1,4,-999999,11,314302,4,198,314500,nowinright.bmp,right,TrialProc,TrialList,42,targetright.bmp,right,250,21,1,21,0
21,4039,5,4011,27,1,,0,13,319965,,0,0,1,5,-999999,3,324258,5,248,324506,smallwinleft.bmp,left,TrialProc,TrialList,44,targetleft.bmp,left,250,22,1,22,2
22,4332,4,3718,33,1,,0,6,330020,,0,0,1,4,-999999,11,334614,4,190,334804,bigwinright.bmp,right,TrialProc,TrialList,54,targetright.bmp,right,250,23,1,23,10
23,4113,4,3937,31,1,,0,17,340042,,0,0,1,4,-999999,13,344419,4,184,344603,smallwinright.bmp,right,TrialProc,TrialList,56,targetright.bmp,right,250,24,1,24,2
24,4128,5,3922,16,1,,0,19,350065,,0,0,1,5,-999999,14,354458,5,211,354669,bigwinleft.bmp,left,TrialProc,TrialList,66,targetleft.bmp,left,250,25,1,25,10
25,4084,4,3966,46,1,,0,18,360087,,0,0,1,4,-999999,8,364430,4,218,364648,nowinright.bmp,right,TrialProc,TrialList,66,targetright.bmp,right,250,26,1,26,0
26,4050,5,4000,26,1,,0,4,370142,,0,0,1,5,-999999,9,374452,5,205,374657,bigwinleft.bmp,left,TrialProc,TrialList,76,targetleft.bmp,left,250,27,1,27,10
27,4259,5,3791,23,1,,0,7,380164,,0,0,1,5,-999999,2,384676,5,220,384896,smallwinleft.bmp,left,TrialProc,TrialList,78,targetleft.bmp,left,250,28,1,28,2
28,4337,4,3713,16,1,,0,11,390187,,0,0,1,4,-999999,5,394780,4,173,394953,nowinright.bmp,right,TrialProc,TrialList,78,targetright.bmp,right,250,29,1,29,0
29,4234,5,3816,22,1,,0,17,400175,,0,0,1,5,-999999,9,404669,5,195,404864,nowinleft.bmp,left,TrialProc,TrialList,78,targetleft.bmp,left,250,30,1,30,0
30,4212,4,3838,48,1,,0,12,410181,,0,0,1,4,-999999,13,414657,4,210,414867,bigwinright.bmp,right,TrialProc,TrialList,88,targetright.bmp,right,250,31,1,31,10
31,4124,5,3926,42,1,,0,19,420236,,0,0,0,5,0,2,424613,,0,0,smallwinleft.bmp,left,TrialProc,TrialList,88,targetleft.bmp,left,250,32,1,32,2
32,4427,4,3623,38,1,,0,7,430292,,0,0,0,4,0,15,434985,,0,0,bigwinright.bmp,right,TrialProc,TrialList,88,targetright.bmp,right,250,33,1,33,10
33,4386,4,3664,25,1,,0,12,440364,,0,0,0,4,0,7,445008,,0,0,nowinright.bmp,right,TrialProc,TrialList,88,targetright.bmp,right,250,34,1,34,0
34,4225,4,3825,13,1,,0,9,450420,,0,0,1,4,-999999,17,454913,4,210,455123,smallwinright.bmp,right,TrialProc,TrialList,90,targetright.bmp,right,250,35,1,35,2
35,4125,5,3925,14,1,,0,3,460425,,0,0,1,5,-999999,2,464803,5,225,465028,bigwinleft.bmp,left,TrialProc,TrialList,100,targetleft.bmp,left,250,36,1,36,10
36,4262,4,3788,12,1,,0,19,470447,,0,0,1,4,-999999,14,474974,4,181,475155,nowinright.bmp,right,TrialProc,TrialList,100,targetright.bmp,right,250,37,1,37,0
37,4423,4,3627,37,1,,0,5,480419,,0,0,1,4,-999999,3,485096,4,213,485309,smallwinright.bmp,right,TrialProc,TrialList,102,targetright.bmp,right,250,38,1,38,2
38,4167,4,3883,28,1,,0,13,490458,,0,0,0,4,0,8,494884,,0,0,bigwinright.bmp,right,TrialProc,TrialList,102,targetright.bmp,right,250,39,1,39,10
39,4033,5,4017,36,1,,0,5,500513,,0,0,1,5,-999999,9,504806,5,219,505025,nowinleft.bmp,left,TrialProc,TrialList,102,targetleft.bmp,left,250,40,1,40,0
40,4197,5,3853,49,1,,0,14,510569,,0,0,0,5,0,12,515029,,0,0,bigwinleft.bmp,left,TrialProc,TrialList,102,targetleft.bmp,left,250,41,1,41,10
41,4367,5,3683,37,1,,0,18,520658,,0,0,1,5,-999999,9,525285,5,211,525496,smallwinleft.bmp,left,TrialProc,TrialList,104,targetleft.bmp,left,250,42,1,42,2
42,4019,5,4031,35,1,,0,13,530697,,0,0,0,5,0,6,534973,,0,0,nowinleft.bmp,left,TrialProc,TrialList,104,targetleft.bmp,left,250,43,1,43,0
43,4383,4,3667,26,1,,0,15,540769,,0,0,1,4,-999999,10,545413,4,219,545632,nowinright.bmp,right,TrialProc,TrialList,104,targetright.bmp,right,250,44,1,44,0
