,Ant_time,CorrectAnswer,Fix_time,J_time,PicturePrime.ACC,PicturePrime.CRESP,PicturePrime.DurationError,PicturePrime.OnsetDelay,PicturePrime.OnsetTime,PicturePrime.RESP,PicturePrime.RT,PicturePrime.RTTime,PictureTarget.ACC,PictureTarget.CRESP,PictureTarget.DurationError,PictureTarget.OnsetDelay,PictureTarget.OnsetTime,PictureTarget.RESP,PictureTarget.RT,PictureTarget.RTTime,Prime,PrimePosition,Procedure,Running,SumPrize,Target,TargetPosition,Target_time,TrialList,TrialList.Cycle,TrialList.Sample,prize
0,4375,5,3645,35,1,,0,64,151700,,0,0,0,5,0,68,156394,,0,0,bigwinleft.bmp,left,TrialProc,TrialList,0,targetleft.bmp,left,280,1,1,1,10
1,4220,5,3790,34,1,,0,65,161906,,0,0,1,5,-999999,5,166382,5,270,166652,smallwinleft.bmp,left,TrialProc,TrialList,2,targetleft.bmp,left,290,2,1,2,2
2,4090,5,3910,44,1,,0,16,171961,,0,0,1,5,-999999,2,176304,5,247,176551,bigwinleft.bmp,left,TrialProc,TrialList,12,targetleft.bmp,left,300,3,1,3,10
3,4057,4,3953,24,1,,0,57,182034,,0,0,1,4,-999999,18,186360,4,210,186570,nowinright.bmp,right,TrialProc,TrialList,12,targetright.bmp,right,290,4,1,4,0
4,4236,4,3784,10,1,,0,26,192039,,0,0,1,4,-999999,6,196532,4,238,196770,bigwinright.bmp,right,TrialProc,TrialList,22,targetright.bmp,right,280,5,1,5,10
5,4046,5,3984,17,1,,0,23,202061,,0,0,1,5,-999999,13,206371,5,203,206574,nowinleft.bmp,left,TrialProc,TrialList,22,targetleft.bmp,left,270,6,1,6,0
6,4070,4,3970,27,1,,0,33,212083,,0,0,1,4,-999999,6,216410,4,215,216625,smallwinright.bmp,right,TrialProc,TrialList,24,targetright.bmp,right,260,7,1,7,2
7,4472,4,3578,28,1,,0,7,222089,,0,0,1,4,-999999,4,226816,4,195,227011,nowinright.bmp,right,TrialProc,TrialList,24,targetright.bmp,right,250,8,1,8,0
8,4312,5,3738,14,1,,0,5,232094,,0,0,1,5,-999999,14,236671,5,174,236845,bigwinleft.bmp,left,TrialProc,TrialList,34,targetleft.bmp,left,250,9,1,9,10
9,4100,5,3950,46,1,,0,19,242083,,0,0,1,5,-999999,9,246443,5,171,246614,nowinleft.bmp,left,TrialProc,TrialList,34,targetleft.bmp,left,250,10,1,10,0
10,4206,4,3844,42,1,,0,4,252088,,0,0,1,4,-999999,3,256548,4,30,256578,smallwinright.bmp,right,TrialProc,TrialList,36,targetright.bmp,right,250,11,1,11,2
11,4207,4,3843,33,1,,0,9,261944,,0,0,1,4,-999999,2,266404,4,215,266619,nowinright.bmp,right,TrialProc,TrialList,36,targetright.bmp,right,250,12,1,12,0
12,4277,5,3773,40,1,,0,17,271982,,0,0,1,5,-999999,16,276526,5,77,276603,bigwinleft.bmp,left,TrialProc,TrialList,46,targetleft.bmp,left,250,13,1,13,10
13,4261,4,3789,49,1,,0,10,281888,,0,0,0,4,0,14,286414,,0,0,smallwinright.bmp,right,TrialProc,TrialList,46,targetright.bmp,right,250,14,1,14,2
14,4032,5,4018,11,1,,0,18,291977,,0,0,1,5,-999999,9,296269,5,230,296499,nowinleft.bmp,left,TrialProc,TrialList,46,targetleft.bmp,left,250,15,1,15,0
15,4058,5,3992,18,1,,0,6,301999,,0,0,1,5,-999999,17,306325,5,177,306502,smallwinleft.bmp,left,TrialProc,TrialList,48,targetleft.bmp,left,250,16,1,16,2
16,4032,4,4018,10,1,,0,15,311988,,0,0,1,4,-999999,9,316280,4,134,316414,nowinright.bmp,right,TrialProc,TrialList,48,targetright.bmp,right,250,17,1,17,0
17,4322,5,3728,37,1,,0,7,321926,,0,0,1,5,-999999,4,326503,5,91,326594,smallwinleft.bmp,left,TrialProc,TrialList,50,targetleft.bmp,left,250,18,1,18,2
18,4157,4,3893,27,1,,0,13,331848,,0,0,1,4,-999999,2,336258,4,50,336308,bigwinright.bmp,right,TrialProc,TrialList,60,targetright.bmp,right,250,19,1,19,10
19,4407,5,3643,28,1,,0,7,341720,,0,0,1,5,-999999,2,346380,5,19,346399,smallwinleft.bmp,left,TrialProc,TrialList,62,targetleft.bmp,left,250,20,1,20,2
20,4372,4,3678,10,1,,0,5,351558,,0,0,1,4,-999999,4,356185,4,230,356415,nowinright.bmp,right,TrialProc,TrialList,62,targetright.bmp,right,250,21,1,21,0
21,4231,5,3819,32,1,,0,6,361580,,0,0,1,5,-999999,12,366074,5,224,366298,smallwinleft.bmp,left,TrialProc,TrialList,64,targetleft.bmp,left,250,22,1,22,2
22,4244,4,3806,42,1,,0,18,371636,,0,0,1,4,-999999,15,376146,4,181,376327,bigwinright.bmp,right,TrialProc,TrialList,74,targetright.bmp,right,250,23,1,23,10
23,4454,4,3596,47,1,,0,8,381641,,0,0,1,4,-999999,6,386352,4,227,386579,smallwinright.bmp,right,TrialProc,TrialList,76,targetright.bmp,right,250,24,1,24,2
24,4004,5,4046,17,1,,0,3,391697,,0,0,1,5,-999999,4,395956,5,217,396173,bigwinleft.bmp,left,TrialProc,TrialList,86,targetleft.bmp,left,250,25,1,25,10
25,4075,4,3975,23,1,,0,16,401719,,0,0,1,4,-999999,17,406062,4,216,406278,nowinright.bmp,right,TrialProc,TrialList,86,targetright.bmp,right,250,26,1,26,0
26,4106,5,3944,41,1,,0,10,411741,,0,0,1,5,-999999,3,416101,5,249,416350,bigwinleft.bmp,left,TrialProc,TrialList,96,targetleft.bmp,left,250,27,1,27,10
27,4420,5,3630,44,1,,0,9,421814,,0,0,1,5,-999999,6,426491,5,230,426721,smallwinleft.bmp,left,TrialProc,TrialList,98,targetleft.bmp,left,250,28,1,28,2
28,4109,4,3941,27,1,,0,6,431869,,0,0,0,4,0,17,436246,,0,0,nowinright.bmp,right,TrialProc,TrialList,98,targetright.bmp,right,250,29,1,29,0
29,4450,5,3600,37,1,,0,7,441925,,0,0,1,5,-999999,9,446635,5,4,446639,nowinleft.bmp,left,TrialProc,TrialList,98,targetleft.bmp,left,250,30,1,30,0
30,4010,4,4040,37,1,,0,13,451763,,0,0,1,4,-999999,15,456039,4,60,456099,bigwinright.bmp,right,TrialProc,TrialList,108,targetright.bmp,right,250,31,1,31,10
31,4311,5,3739,47,1,,0,13,461652,,0,0,0,5,0,14,466228,,0,0,smallwinleft.bmp,left,TrialProc,TrialList,108,targetleft.bmp,left,250,32,1,32,2
32,4107,4,3943,34,1,,0,20,471741,,0,0,1,4,-999999,2,476101,4,117,476218,bigwinright.bmp,right,TrialProc,TrialList,118,targetright.bmp,right,250,33,1,33,10
33,4006,4,4044,40,1,,0,16,481696,,0,0,1,4,-999999,2,485955,4,220,486175,nowinright.bmp,right,TrialProc,TrialList,118,targetright.bmp,right,250,34,1,34,0
34,4388,4,3662,48,1,,0,11,491752,,0,0,1,4,-999999,4,496395,4,211,496606,smallwinright.bmp,right,TrialProc,TrialList,120,targetright.bmp,right,250,35,1,35,2
35,4012,5,4038,34,1,,0,19,501807,,0,0,1,5,-999999,13,506083,5,15,506098,bigwinleft.bmp,left,TrialProc,TrialList,130,targetleft.bmp,left,250,36,1,36,10
36,4068,4,3982,43,1,,0,17,511646,,0,0,1,4,-999999,7,515972,4,220,516192,nowinright.bmp,right,TrialProc,TrialList,130,targetright.bmp,right,250,37,1,37,0
37,4310,4,3740,37,1,,0,7,521701,,0,0,1,4,-999999,16,526278,4,158,526436,smallwinright.bmp,right,TrialProc,TrialList,132,targetright.bmp,right,250,38,1,38,2
38,4176,4,3874,22,1,,0,13,531690,,0,0,1,4,-999999,16,536133,4,62,536195,bigwinright.bmp,right,TrialProc,TrialList,142,targetright.bmp,right,250,39,1,39,10
39,4042,5,4008,20,1,,0,12,541562,,0,0,1,5,-999999,16,545871,5,191,546062,nowinleft.bmp,left,TrialProc,TrialList,142,targetleft.bmp,left,250,40,1,40,0
40,4277,5,3773,25,1,,0,13,551567,,0,0,1,5,-999999,16,556111,5,83,556194,bigwinleft.bmp,left,TrialProc,TrialList,152,targetleft.bmp,left,250,41,1,41,10
41,4225,5,3825,46,1,,0,8,561472,,0,0,1,5,-999999,2,565950,5,171,566121,smallwinleft.bmp,left,TrialProc,TrialList,154,targetleft.bmp,left,250,42,1,42,2
42,4182,5,3868,20,1,,0,20,571478,,0,0,0,5,0,10,575921,,0,0,nowinleft.bmp,left,TrialProc,TrialList,154,targetleft.bmp,left,250,43,1,43,0
43,4350,4,3700,43,1,,0,13,581533,,0,0,1,4,-999999,10,586144,4,128,586272,nowinright.bmp,right,TrialProc,TrialList,154,targetright.bmp,right,250,44,1,44,0
44,4355,5,3695,14,1,,0,7,591489,,0,0,1,5,-999999,4,596099,5,182,596281,smallwinleft.bmp,left,TrialProc,TrialList,156,targetleft.bmp,left,250,45,1,45,2
45,4276,4,3774,34,1,,0,19,601477,,0,0,1,4,-999999,17,606021,4,208,606229,nowinright.bmp,right,TrialProc,TrialList,156,targetright.bmp,right,250,46,1,46,0
46,4290,4,3760,44,1,,0,16,611516,,0,0,1,4,-999999,3,616060,4,163,616223,smallwinright.bmp,right,TrialProc,TrialList,158,targetright.bmp,right,250,47,1,47,2
47,4213,5,3837,30,1,,0,6,621505,,0,0,0,5,0,13,625982,,0,0,nowinleft.bmp,left,TrialProc,TrialList,158,targetleft.bmp,left,250,48,1,48,0
48,4374,4,3676,23,1,,0,4,631561,,0,0,1,4,-999999,2,636188,4,164,636352,smallwinright.bmp,right,TrialProc,TrialList,160,targetright.bmp,right,250,49,1,49,2
49,4263,5,3787,30,1,,0,11,641533,,0,0,1,5,-999999,12,646059,5,218,646277,nowinleft.bmp,left,TrialProc,TrialList,160,targetleft.bmp,left,250,50,1,50,0
50,4287,4,3763,48,1,,0,4,651572,,0,0,1,4,-999999,5,656115,4,214,656329,bigwinright.bmp,right,TrialProc,TrialList,170,targetright.bmp,right,250,51,1,51,10
51,4167,5,3883,10,1,,0,19,661627,,0,0,1,5,-999999,9,666054,5,172,666226,smallwinleft.bmp,left,TrialProc,TrialList,172,targetleft.bmp,left,250,52,1,52,2
52,4194,5,3856,24,1,,0,7,671599,,0,0,1,5,-999999,15,676059,5,46,676105,bigwinleft.bmp,left,TrialProc,TrialList,182,targetleft.bmp,left,250,53,1,53,10
53,4320,5,3730,30,1,,0,9,681454,,0,0,0,5,0,6,686031,,0,0,nowinleft.bmp,left,TrialProc,TrialList,182,targetleft.bmp,left,250,54,1,54,0
54,4288,4,3762,39,1,,0,4,691510,,0,0,0,4,0,4,696053,,0,0,bigwinright.bmp,right,TrialProc,TrialList,182,targetright.bmp,right,250,55,1,55,10
55,4028,5,4022,11,1,,0,11,701582,,0,0,1,5,-999999,14,705875,5,136,706011,smallwinleft.bmp,left,TrialProc,TrialList,184,targetleft.bmp,left,250,56,1,56,2
56,4046,4,4004,21,1,,0,6,711521,,0,0,1,4,-999999,12,715830,4,4,715834,bigwinright.bmp,right,TrialProc,TrialList,194,targetright.bmp,right,250,57,1,57,10
57,4048,4,4002,39,1,,0,12,721342,,0,0,1,4,-999999,11,725652,4,182,725834,smallwinright.bmp,right,TrialProc,TrialList,196,targetright.bmp,right,250,58,1,58,2
58,4029,5,4021,37,1,,0,11,731348,,0,0,0,5,0,13,735641,,0,0,bigwinleft.bmp,left,TrialProc,TrialList,196,targetleft.bmp,left,250,59,1,59,10
59,4465,4,3585,42,1,,0,13,741420,,0,0,0,4,0,11,746147,,0,0,smallwinright.bmp,right,TrialProc,TrialList,196,targetright.bmp,right,250,60,1,60,2
60,4394,5,3656,33,1,,0,8,751492,,0,0,1,5,-999999,16,756153,5,13,756166,nowinleft.bmp,left,TrialProc,TrialList,196,targetleft.bmp,left,250,61,1,61,0
61,4124,4,3926,10,1,,0,17,761331,,0,0,1,4,-999999,2,765708,4,196,765904,bigwinright.bmp,right,TrialProc,TrialList,206,targetright.bmp,right,250,62,1,62,10
62,4059,5,3991,48,1,,0,7,771320,,0,0,1,5,-999999,16,775646,5,167,775813,nowinleft.bmp,left,TrialProc,TrialList,206,targetleft.bmp,left,250,63,1,63,0
63,4384,5,3666,18,1,,0,19,781325,,0,0,1,5,-999999,9,785969,5,209,786178,bigwinleft.bmp,left,TrialProc,TrialList,216,targetleft.bmp,left,250,64,1,64,10
64,4305,4,3745,18,1,,0,15,791347,,0,0,1,4,-999999,4,795907,4,226,796133,bigwinright.bmp,right,TrialProc,TrialList,226,targetright.bmp,right,250,65,1,65,10
65,4270,4,3780,12,1,,0,15,801386,,0,0,0,4,0,6,805913,,0,0,smallwinright.bmp,right,TrialProc,TrialList,226,targetright.bmp,right,250,66,1,66,2
