,Ant_time,CorrectAnswer,Fix_time,J_time,PicturePrime.ACC,PicturePrime.CRESP,PicturePrime.DurationError,PicturePrime.OnsetDelay,PicturePrime.OnsetTime,PicturePrime.RESP,PicturePrime.RT,PicturePrime.RTTime,PictureTarget.ACC,PictureTarget.CRESP,PictureTarget.DurationError,PictureTarget.OnsetDelay,PictureTarget.OnsetTime,PictureTarget.RESP,PictureTarget.RT,PictureTarget.RTTime,Prime,PrimePosition,Procedure,Running,SumPrize,Target,TargetPosition,Target_time,TrialList,TrialList.Cycle,TrialList.Sample,prize
0,4053,5,3967,41,1,,0,47,74424,,0,0,1,5,-999999,89,78817,5,223,79040,bigwinleft.bmp,left,TrialProc,TrialList,10,targetleft.bmp,left,280,1,1,1,10
1,4273,5,3757,40,1,,0,43,84580,,0,0,1,5,-999999,3,89107,5,238,89345,smallwinleft.bmp,left,TrialProc,TrialList,12,targetleft.bmp,left,270,2,1,2,2
2,4012,5,4028,19,1,,0,10,94619,,0,0,1,5,-999999,13,98895,5,227,99122,bigwinleft.bmp,left,TrialProc,TrialList,22,targetleft.bmp,left,260,3,1,3,10
3,4217,4,3833,45,1,,0,48,104691,,0,0,1,4,-999999,25,109184,4,236,109420,nowinright.bmp,right,TrialProc,TrialList,22,targetright.bmp,right,250,4,1,4,0
4,4250,4,3800,19,1,,0,22,114797,,0,0,1,4,-999999,9,119307,4,238,119545,bigwinright.bmp,right,TrialProc,TrialList,32,targetright.bmp,right,250,5,1,5,10
5,4352,5,3698,14,1,,0,47,124885,,0,0,1,5,-999999,8,129496,5,240,129736,nowinleft.bmp,left,TrialProc,TrialList,32,targetleft.bmp,left,250,6,1,6,0
6,4423,4,3627,23,1,,0,36,134958,,0,0,1,4,-999999,3,139635,4,212,139847,smallwinright.bmp,right,TrialProc,TrialList,34,targetright.bmp,right,250,7,1,7,2
7,4356,4,3694,36,1,,0,11,144980,,0,0,1,4,-999999,3,149590,4,219,149809,nowinright.bmp,right,TrialProc,TrialList,34,targetright.bmp,right,250,8,1,8,0
8,4137,5,3913,14,1,,0,14,155035,,0,0,1,5,-999999,5,159428,5,224,159652,bigwinleft.bmp,left,TrialProc,TrialList,44,targetleft.bmp,left,250,9,1,9,10
9,4098,5,3952,14,1,,0,19,165074,,0,0,0,5,0,11,169434,,0,0,nowinleft.bmp,left,TrialProc,TrialList,44,targetleft.bmp,left,250,10,1,10,0
10,4281,4,3769,44,1,,0,20,175130,,0,0,1,4,-999999,11,179673,4,231,179904,smallwinright.bmp,right,TrialProc,TrialList,46,targetright.bmp,right,250,11,1,11,2
11,4062,4,3988,17,1,,0,6,185185,,0,0,1,4,-999999,13,189511,4,233,189744,nowinright.bmp,right,TrialProc,TrialList,46,targetright.bmp,right,250,12,1,12,0
12,4464,5,3586,31,1,,0,16,195224,,0,0,1,5,-999999,12,199951,5,224,200175,bigwinleft.bmp,left,TrialProc,TrialList,56,targetleft.bmp,left,250,13,1,13,10
13,4028,4,4022,28,1,,0,20,205280,,0,0,1,4,-999999,13,209572,4,234,209806,smallwinright.bmp,right,TrialProc,TrialList,58,targetright.bmp,right,250,14,1,14,2
14,4150,5,3900,29,1,,0,5,215318,,0,0,1,5,-999999,9,219728,5,243,219971,nowinleft.bmp,left,TrialProc,TrialList,58,targetleft.bmp,left,250,15,1,15,0
15,4131,5,3919,50,1,,0,4,225374,,0,0,1,5,-999999,11,229767,5,233,230000,smallwinleft.bmp,left,TrialProc,TrialList,60,targetleft.bmp,left,250,16,1,16,2
16,4277,4,3773,10,1,,0,17,235446,,0,0,1,4,-999999,16,239990,4,229,240219,nowinright.bmp,right,TrialProc,TrialList,60,targetright.bmp,right,250,17,1,17,0
17,4424,5,3626,37,1,,0,6,245468,,0,0,0,5,0,2,250145,,0,0,smallwinleft.bmp,left,TrialProc,TrialList,60,targetleft.bmp,left,250,18,1,18,2
18,4452,4,3598,17,1,,0,14,255541,,0,0,1,4,-999999,7,260251,4,234,260485,bigwinright.bmp,right,TrialProc,TrialList,70,targetright.bmp,right,250,19,1,19,10
