,TrialList,PicturePrime.OnsetTime,PictureTarget.OnsetTime,PictureTarget.RTTime,Target_time,Fix_time,Ant_time,J_time,PictureTarget.ACC,PictureTarget.CRESP,PictureTarget.RESP,prize,SumPrize,CorrectAnswer,PictureTarget.OnsetDelay,PictureTarget.RT,TargetPosition,PicturePrime.OnsetDelay
0,1,133850,138593,138834,280,3556,4464,48,1,5,5,10,10,5,28,241,left,47
1,2,143989,148732,148961,270,3540,4490,46,1,5,5,2,12,5,2,229,left,69
2,3,154011,158287,158494,260,4022,4018,16,1,5,5,10,22,5,7,207,left,4
3,4,164033,168443,168621,250,3918,4132,44,1,4,4,0,22,4,27,178,right,34
4,5,174072,178431,178605,250,3946,4104,15,1,4,4,10,32,4,4,174,right,23
5,6,184077,188370,188585,250,4023,4027,45,1,5,5,0,32,5,15,215,left,35
6,7,194133,198693,198876,250,3755,4295,32,1,4,4,2,34,4,14,183,right,22
7,8,204155,208598,208780,250,3870,4180,16,1,4,4,0,34,4,12,182,right,18
8,9,214143,218486,218714,250,3969,4081,13,1,5,5,10,44,5,11,228,left,17
9,10,224166,228709,228929,250,3771,4279,30,1,5,5,0,44,5,13,220,left,4
10,11,234204,238815,239002,250,3707,4343,44,1,4,4,2,46,4,17,187,right,3
11,12,244227,248920,249105,250,3610,4440,46,1,4,4,0,46,4,2,185,right,7
12,13,254249,258525,258723,250,4039,4011,38,1,5,5,10,56,5,14,198,left,4
13,14,264271,268931,269101,250,3655,4395,49,1,4,4,2,58,4,14,170,right,12
14,15,274293,278987,279181,250,3621,4429,42,1,5,5,0,58,5,14,194,left,18
15,16,284315,288959,289153,250,3671,4379,12,1,5,5,2,60,5,14,194,left,8
16,17,294304,298697,298886,250,3920,4130,23,1,4,4,0,60,4,12,189,right,5
17,18,304309,308602,0,250,4016,4034,28,0,5,,2,60,5,8,0,left,10
18,19,314365,318958,319148,250,3717,4333,29,1,4,4,10,70,4,9,190,right,6
19,20,324370,328930,0,250,3755,4295,20,0,5,,2,70,5,14,0,left,4
20,21,334426,338735,338935,250,4001,4049,32,1,4,4,0,70,4,9,200,right,14
21,22,344448,349141,349328,250,3610,4440,39,1,5,5,2,72,5,2,187,left,18
22,23,354470,358964,359130,250,3809,4241,19,1,4,4,10,82,4,2,166,right,11
23,24,364442,369019,369202,250,3741,4309,39,1,4,4,2,84,4,17,183,right,13
24,25,374447,379091,379269,250,3667,4383,23,1,5,5,10,94,5,10,178,left,10
25,26,384436,388996,389184,250,3756,4294,46,1,4,4,0,94,4,15,188,right,10
26,27,394458,398868,399029,250,3894,4156,44,1,5,5,10,104,5,3,161,left,4
27,28,404447,408857,409055,250,3899,4151,35,1,5,5,2,106,5,8,198,left,6
28,29,414469,419012,419186,250,3769,4281,17,1,4,4,0,106,4,11,174,right,15
29,30,424458,429135,429321,250,3627,4423,33,1,5,5,0,106,5,3,186,left,17
30,31,434480,439073,439243,250,3713,4337,47,1,4,4,10,116,4,5,170,right,17
31,32,444485,448845,449036,250,3949,4101,30,1,5,5,2,118,5,8,191,left,3
32,33,454491,459135,459316,250,3659,4391,33,1,4,4,10,128,4,2,181,right,4
33,34,464496,468939,469124,250,3868,4182,41,1,4,4,0,128,4,10,185,right,17
34,35,474518,479062,479248,250,3771,4279,43,1,4,4,2,130,4,14,186,right,9
35,36,484540,489234,489424,250,3619,4431,47,1,5,5,10,140,5,12,190,left,7
36,37,494563,499106,499286,250,3773,4277,25,1,4,4,0,140,4,15,180,right,4
37,38,504551,509112,509297,250,3742,4308,16,1,4,4,2,142,4,2,185,right,8
38,39,514540,519284,519474,250,3568,4482,28,1,4,4,10,152,4,11,190,right,16
39,40,524545,528972,529175,250,3879,4171,23,1,5,5,0,152,5,5,203,left,5
40,41,534568,539311,539518,250,3571,4479,27,1,5,5,10,162,5,13,207,left,11
41,42,544590,548999,549206,250,3898,4152,42,1,5,5,2,164,5,6,207,left,7
42,43,554628,558955,559147,250,3991,4059,36,1,5,5,0,164,5,17,192,left,8
43,44,564651,569194,569393,250,3775,4275,17,1,4,4,0,164,4,17,199,right,15
44,45,574656,579316,579528,250,3649,4401,27,1,5,5,2,166,5,8,212,left,15
45,46,584678,588954,589163,250,4031,4019,40,1,4,4,0,166,4,6,209,right,6
46,47,594717,599194,599378,250,3840,4210,49,1,4,4,2,168,4,16,184,right,10
47,48,604756,609049,609257,250,4017,4033,31,1,5,5,0,168,5,9,208,left,18
48,49,614795,619154,619338,250,3954,4096,10,1,4,4,2,170,4,12,184,right,19
