,Ant_time,CorrectAnswer,Fix_time,J_time,PicturePrime.ACC,PicturePrime.CRESP,PicturePrime.DurationError,PicturePrime.OnsetDelay,PicturePrime.OnsetTime,PicturePrime.RESP,PicturePrime.RT,PicturePrime.RTTime,PictureTarget.ACC,PictureTarget.CRESP,PictureTarget.DurationError,PictureTarget.OnsetDelay,PictureTarget.OnsetTime,PictureTarget.RESP,PictureTarget.RT,PictureTarget.RTTime,Prime,PrimePosition,Procedure,Running,SumPrize,Target,TargetPosition,Target_time,TrialList,TrialList.Cycle,TrialList.Sample,prize
0,4226,5,3794,33,1,,0,46,129316,,0,0,1,5,-999999,33,133826,5,230,134056,bigwinleft.bmp,left,TrialProc,TrialList,10,targetleft.bmp,left,280,1,1,1,10
1,4359,5,3671,49,1,,0,34,139405,,0,0,1,5,-999999,17,144032,5,214,144246,smallwinleft.bmp,left,TrialProc,TrialList,12,targetleft.bmp,left,270,2,1,2,2
2,4494,5,3546,24,1,,0,18,149444,,0,0,1,5,-999999,15,154204,5,200,154404,bigwinleft.bmp,left,TrialProc,TrialList,22,targetleft.bmp,left,260,3,1,3,10
3,4006,4,4044,13,1,,0,43,159483,,0,0,1,4,-999999,19,163759,4,199,163958,nowinright.bmp,right,TrialProc,TrialList,22,targetright.bmp,right,250,4,1,4,0
4,4467,4,3583,28,1,,0,21,169505,,0,0,1,4,-999999,9,174232,4,244,174476,bigwinright.bmp,right,TrialProc,TrialList,32,targetright.bmp,right,250,5,1,5,10
5,4327,5,3723,12,1,,0,39,179594,,0,0,1,5,-999999,15,184187,5,249,184436,nowinleft.bmp,left,TrialProc,TrialList,32,targetleft.bmp,left,250,6,1,6,0
6,4003,4,4047,11,1,,0,38,189666,,0,0,1,4,-999999,5,193925,4,226,194151,smallwinright.bmp,right,TrialProc,TrialList,34,targetright.bmp,right,250,7,1,7,2
7,4419,4,3631,42,1,,0,6,199688,,0,0,1,4,-999999,7,204365,4,214,204579,nowinright.bmp,right,TrialProc,TrialList,34,targetright.bmp,right,250,8,1,8,0
8,4236,5,3814,49,1,,0,8,209726,,0,0,1,5,-999999,7,214220,5,211,214431,bigwinleft.bmp,left,TrialProc,TrialList,44,targetleft.bmp,left,250,9,1,9,10
9,4076,5,3974,12,1,,0,18,219782,,0,0,0,5,0,16,224125,,0,0,nowinleft.bmp,left,TrialProc,TrialList,44,targetleft.bmp,left,250,10,1,10,0
10,4013,4,4037,27,1,,0,5,229821,,0,0,1,4,-999999,12,234097,4,170,234267,smallwinright.bmp,right,TrialProc,TrialList,46,targetright.bmp,right,250,11,1,11,2
11,4168,4,3882,42,1,,0,6,239809,,0,0,1,4,-999999,8,244236,4,220,244456,nowinright.bmp,right,TrialProc,TrialList,46,targetright.bmp,right,250,12,1,12,0
12,4039,5,4011,12,1,,0,8,249865,,0,0,1,5,-999999,2,254157,5,170,254327,bigwinleft.bmp,left,TrialProc,TrialList,56,targetleft.bmp,left,250,13,1,13,10
13,4298,4,3752,28,1,,0,5,259837,,0,0,0,4,0,11,264397,,0,0,smallwinright.bmp,right,TrialProc,TrialList,56,targetright.bmp,right,250,14,1,14,2
14,4169,5,3881,18,1,,0,5,269892,,0,0,1,5,-999999,6,274318,5,164,274482,nowinleft.bmp,left,TrialProc,TrialList,56,targetleft.bmp,left,250,15,1,15,0
15,4199,5,3851,33,1,,0,16,279864,,0,0,1,5,-999999,10,284324,5,161,284485,smallwinleft.bmp,left,TrialProc,TrialList,58,targetleft.bmp,left,250,16,1,16,2
16,4102,4,3948,19,1,,0,17,289852,,0,0,1,4,-999999,7,294212,4,166,294378,nowinright.bmp,right,TrialProc,TrialList,58,targetright.bmp,right,250,17,1,17,0
17,4132,5,3918,23,1,,0,14,299824,,0,0,0,5,0,10,304217,,0,0,smallwinleft.bmp,left,TrialProc,TrialList,58,targetleft.bmp,left,250,18,1,18,2
18,4489,4,3561,21,1,,0,11,309880,,0,0,1,4,-999999,4,314624,4,89,314713,bigwinright.bmp,right,TrialProc,TrialList,68,targetright.bmp,right,250,19,1,19,10
19,4175,5,3875,44,1,,0,13,319785,,0,0,0,5,0,17,324228,,0,0,smallwinleft.bmp,left,TrialProc,TrialList,68,targetleft.bmp,left,250,20,1,20,2
20,4025,4,4025,39,1,,0,5,329857,,0,0,1,4,-999999,17,334150,4,168,334318,nowinright.bmp,right,TrialProc,TrialList,68,targetright.bmp,right,250,21,1,21,0
21,4085,5,3965,38,1,,0,10,339862,,0,0,1,5,-999999,6,344205,5,168,344373,smallwinleft.bmp,left,TrialProc,TrialList,70,targetleft.bmp,left,250,22,1,22,2
22,4022,4,4028,33,1,,0,12,349868,,0,0,1,4,-999999,3,354144,4,178,354322,bigwinright.bmp,right,TrialProc,TrialList,80,targetright.bmp,right,250,23,1,23,10
23,4005,4,4045,50,1,,0,17,359873,,0,0,1,4,-999999,3,364132,4,206,364338,smallwinright.bmp,right,TrialProc,TrialList,82,targetright.bmp,right,250,24,1,24,2
24,4395,5,3655,27,1,,0,16,369928,,0,0,1,5,-999999,15,374589,5,170,374759,bigwinleft.bmp,left,TrialProc,TrialList,92,targetleft.bmp,left,250,25,1,25,10
25,4477,4,3573,47,1,,0,6,379917,,0,0,1,4,-999999,16,384661,4,186,384847,nowinright.bmp,right,TrialProc,TrialList,92,targetright.bmp,right,250,26,1,26,0
26,4270,5,3780,47,1,,0,3,389939,,0,0,1,5,-999999,6,394466,5,202,394668,bigwinleft.bmp,left,TrialProc,TrialList,102,targetleft.bmp,left,250,27,1,27,10
27,4489,5,3561,39,1,,0,19,399994,,0,0,1,5,-999999,4,404738,5,246,404984,smallwinleft.bmp,left,TrialProc,TrialList,104,targetleft.bmp,left,250,28,1,28,2
28,4473,4,3577,25,1,,0,12,410067,,0,0,1,4,-999999,3,414794,4,175,414969,nowinright.bmp,right,TrialProc,TrialList,104,targetright.bmp,right,250,29,1,29,0
29,4362,5,3688,34,1,,0,8,420055,,0,0,1,5,-999999,14,424682,5,198,424880,nowinleft.bmp,left,TrialProc,TrialList,104,targetleft.bmp,left,250,30,1,30,0
30,4358,4,3692,41,1,,0,16,430077,,0,0,1,4,-999999,2,434688,4,188,434876,bigwinright.bmp,right,TrialProc,TrialList,114,targetright.bmp,right,250,31,1,31,10
31,4138,5,3912,29,1,,0,9,440099,,0,0,1,5,-999999,4,444492,5,180,444672,smallwinleft.bmp,left,TrialProc,TrialList,116,targetleft.bmp,left,250,32,1,32,2
32,4467,4,3583,30,1,,0,5,450088,,0,0,1,4,-999999,9,454815,4,202,455017,bigwinright.bmp,right,TrialProc,TrialList,126,targetright.bmp,right,250,33,1,33,10
33,4077,4,3973,19,1,,0,4,460110,,0,0,0,4,0,15,464453,,0,0,nowinright.bmp,right,TrialProc,TrialList,126,targetright.bmp,right,250,34,1,34,0
34,4455,4,3595,49,1,,0,14,470165,,0,0,1,4,-999999,5,474876,4,145,475021,smallwinright.bmp,right,TrialProc,TrialList,128,targetright.bmp,right,250,35,1,35,2
35,4188,5,3862,21,1,,0,18,480154,,0,0,1,5,-999999,4,484597,5,161,484758,bigwinleft.bmp,left,TrialProc,TrialList,138,targetleft.bmp,left,250,36,1,36,10
36,4420,4,3630,20,1,,0,13,490126,,0,0,1,4,-999999,6,494803,4,194,494997,nowinright.bmp,right,TrialProc,TrialList,138,targetright.bmp,right,250,37,1,37,0
37,4303,4,3747,23,1,,0,13,500131,,0,0,0,4,0,6,504691,,0,0,smallwinright.bmp,right,TrialProc,TrialList,138,targetright.bmp,right,250,38,1,38,2
38,4127,4,3923,38,1,,0,11,510187,,0,0,1,4,-999999,15,514580,4,180,514760,bigwinright.bmp,right,TrialProc,TrialList,148,targetright.bmp,right,250,39,1,39,10
39,4338,5,3712,45,1,,0,12,520192,,0,0,0,5,0,4,524785,,0,0,nowinleft.bmp,left,TrialProc,TrialList,148,targetleft.bmp,left,250,40,1,40,0
40,4054,5,3996,27,1,,0,5,530264,,0,0,1,5,-999999,4,534573,5,199,534772,bigwinleft.bmp,left,TrialProc,TrialList,158,targetleft.bmp,left,250,41,1,41,10
41,4078,5,3972,46,1,,0,6,540269,,0,0,1,5,-999999,14,544612,5,159,544771,smallwinleft.bmp,left,TrialProc,TrialList,160,targetleft.bmp,left,250,42,1,42,2
42,4339,5,3711,11,1,,0,4,550258,,0,0,1,5,-999999,3,554851,5,188,555039,nowinleft.bmp,left,TrialProc,TrialList,160,targetleft.bmp,left,250,43,1,43,0
43,4366,4,3684,29,1,,0,5,560246,,0,0,0,4,0,10,564873,,0,0,nowinright.bmp,right,TrialProc,TrialList,160,targetright.bmp,right,250,44,1,44,0
44,4364,5,3686,50,1,,0,4,570302,,0,0,1,5,-999999,12,574929,5,179,575108,smallwinleft.bmp,left,TrialProc,TrialList,162,targetleft.bmp,left,250,45,1,45,2
45,4431,4,3619,39,1,,0,17,580324,,0,0,0,4,0,12,585018,,0,0,nowinright.bmp,right,TrialProc,TrialList,162,targetright.bmp,right,250,46,1,46,0
46,4367,4,3683,27,1,,0,11,590396,,0,0,1,4,-999999,9,595023,4,156,595179,smallwinright.bmp,right,TrialProc,TrialList,164,targetright.bmp,right,250,47,1,47,2
