,Ant_time,CorrectAnswer,Fix_time,J_time,PicturePrime.ACC,PicturePrime.CRESP,PicturePrime.DurationError,PicturePrime.OnsetDelay,PicturePrime.OnsetTime,PicturePrime.RESP,PicturePrime.RT,PicturePrime.RTTime,PictureTarget.ACC,PictureTarget.CRESP,PictureTarget.DurationError,PictureTarget.OnsetDelay,PictureTarget.OnsetTime,PictureTarget.RESP,PictureTarget.RT,PictureTarget.RTTime,Prime,PrimePosition,Procedure,Running,SumPrize,Target,TargetPosition,Target_time,TrialList,TrialList.Cycle,TrialList.Sample,prize
0,4008,5,4012,15,1,,0,47,92583,,0,0,1,5,-999999,18,96860,5,210,97070,bigwinleft.bmp,left,TrialProc,TrialList,10,targetleft.bmp,left,280,1,1,1,10
1,4164,5,3866,46,1,,0,35,102622,,0,0,1,5,-999999,11,107048,5,192,107240,smallwinleft.bmp,left,TrialProc,TrialList,12,targetleft.bmp,left,270,2,1,2,2
2,4178,5,3862,10,1,,0,21,112644,,0,0,1,5,-999999,14,117087,5,201,117288,bigwinleft.bmp,left,TrialProc,TrialList,22,targetleft.bmp,left,260,3,1,3,10
3,4020,4,4030,37,1,,0,40,122683,,0,0,1,4,-999999,21,126975,4,212,127187,nowinright.bmp,right,TrialProc,TrialList,22,targetright.bmp,right,250,4,1,4,0
4,4388,4,3662,48,1,,0,30,132755,,0,0,1,4,-999999,4,137398,4,230,137628,bigwinright.bmp,right,TrialProc,TrialList,32,targetright.bmp,right,250,5,1,5,10
5,4089,5,3961,44,1,,0,36,142844,,0,0,1,5,-999999,3,147187,5,199,147386,nowinleft.bmp,left,TrialProc,TrialList,32,targetleft.bmp,left,250,6,1,6,0
6,4217,4,3833,24,1,,0,22,152882,,0,0,1,4,-999999,9,157359,4,186,157545,smallwinright.bmp,right,TrialProc,TrialList,34,targetright.bmp,right,250,7,1,7,2
7,4263,4,3787,39,1,,0,10,162888,,0,0,1,4,-999999,12,167414,4,204,167618,nowinright.bmp,right,TrialProc,TrialList,34,targetright.bmp,right,250,8,1,8,0
8,4128,5,3922,35,1,,0,12,172927,,0,0,1,5,-999999,14,177320,5,183,177503,bigwinleft.bmp,left,TrialProc,TrialList,44,targetleft.bmp,left,250,9,1,9,10
9,4029,5,4021,23,1,,0,15,182932,,0,0,1,5,-999999,13,187225,5,203,187428,nowinleft.bmp,left,TrialProc,TrialList,44,targetleft.bmp,left,250,10,1,10,0
10,4347,4,3703,50,1,,0,10,192954,,0,0,1,4,-999999,12,197564,4,183,197747,smallwinright.bmp,right,TrialProc,TrialList,46,targetright.bmp,right,250,11,1,11,2
11,4110,4,3940,34,1,,0,17,202976,,0,0,1,4,-999999,15,207352,4,208,207560,nowinright.bmp,right,TrialProc,TrialList,46,targetright.bmp,right,250,12,1,12,0
12,4340,5,3710,44,1,,0,16,213015,,0,0,1,5,-999999,2,217608,5,199,217807,bigwinleft.bmp,left,TrialProc,TrialList,56,targetleft.bmp,left,250,13,1,13,10
13,4015,4,4035,13,1,,0,6,223037,,0,0,1,4,-999999,10,227313,4,201,227514,smallwinright.bmp,right,TrialProc,TrialList,58,targetright.bmp,right,250,14,1,14,2
14,4187,5,3863,15,1,,0,3,233042,,0,0,1,5,-999999,5,237485,5,226,237711,nowinleft.bmp,left,TrialProc,TrialList,58,targetleft.bmp,left,250,15,1,15,0
15,4429,5,3621,32,1,,0,18,243081,,0,0,1,5,-999999,14,247775,5,240,248015,smallwinleft.bmp,left,TrialProc,TrialList,60,targetleft.bmp,left,250,16,1,16,2
16,4381,4,3669,42,1,,0,18,253153,,0,0,1,4,-999999,12,257797,4,200,257997,nowinright.bmp,right,TrialProc,TrialList,60,targetright.bmp,right,250,17,1,17,0
17,4459,5,3591,44,1,,0,8,263175,,0,0,1,5,-999999,2,267887,5,205,268092,smallwinleft.bmp,left,TrialProc,TrialList,62,targetleft.bmp,left,250,18,1,18,2
18,4446,4,3604,28,1,,0,5,273197,,0,0,1,4,-999999,14,277908,4,189,278097,bigwinright.bmp,right,TrialProc,TrialList,72,targetright.bmp,right,250,19,1,19,10
19,4330,5,3720,44,1,,0,6,283203,,0,0,1,5,-999999,12,287796,5,186,287982,smallwinleft.bmp,left,TrialProc,TrialList,74,targetleft.bmp,left,250,20,1,20,2
20,4161,4,3889,25,1,,0,6,293225,,0,0,1,4,-999999,14,297651,4,203,297854,nowinright.bmp,right,TrialProc,TrialList,74,targetright.bmp,right,250,21,1,21,0
21,4182,5,3868,36,1,,0,9,303247,,0,0,0,5,0,10,307690,,0,0,smallwinleft.bmp,left,TrialProc,TrialList,74,targetleft.bmp,left,250,22,1,22,2
22,4396,4,3654,28,1,,0,14,313319,,0,0,1,4,-999999,12,317979,4,196,318175,bigwinright.bmp,right,TrialProc,TrialList,84,targetright.bmp,right,250,23,1,23,10
23,4317,4,3733,35,1,,0,5,323324,,0,0,1,4,-999999,9,327901,4,224,328125,smallwinright.bmp,right,TrialProc,TrialList,86,targetright.bmp,right,250,24,1,24,2
24,4388,5,3662,50,1,,0,15,333380,,0,0,1,5,-999999,4,338023,5,209,338232,bigwinleft.bmp,left,TrialProc,TrialList,96,targetleft.bmp,left,250,25,1,25,10
25,4465,4,3585,39,1,,0,17,343435,,0,0,1,4,-999999,11,348162,4,232,348394,nowinright.bmp,right,TrialProc,TrialList,96,targetright.bmp,right,250,26,1,26,0
26,4019,5,4031,36,1,,0,12,353491,,0,0,1,5,-999999,6,357767,5,204,357971,bigwinleft.bmp,left,TrialProc,TrialList,106,targetleft.bmp,left,250,27,1,27,10
27,4430,5,3620,45,1,,0,14,363529,,0,0,1,5,-999999,13,368223,5,237,368460,smallwinleft.bmp,left,TrialProc,TrialList,108,targetleft.bmp,left,250,28,1,28,2
28,4481,4,3569,36,1,,0,6,373602,,0,0,1,4,-999999,11,378345,4,219,378564,nowinright.bmp,right,TrialProc,TrialList,108,targetright.bmp,right,250,29,1,29,0
29,4104,5,3946,40,1,,0,14,383657,,0,0,1,5,-999999,5,388017,5,205,388222,nowinleft.bmp,left,TrialProc,TrialList,108,targetleft.bmp,left,250,30,1,30,0
30,4314,4,3736,45,1,,0,10,393696,,0,0,1,4,-999999,11,398272,4,214,398486,bigwinright.bmp,right,TrialProc,TrialList,118,targetright.bmp,right,250,31,1,31,10
31,4042,5,4008,14,1,,0,5,403734,,0,0,1,5,-999999,2,408029,5,197,408226,smallwinleft.bmp,left,TrialProc,TrialList,120,targetleft.bmp,left,250,32,1,32,2
32,4091,4,3959,24,1,,0,19,413723,,0,0,1,4,-999999,2,418067,4,184,418251,bigwinright.bmp,right,TrialProc,TrialList,130,targetright.bmp,right,250,33,1,33,10
33,4017,4,4033,49,1,,0,9,423728,,0,0,1,4,-999999,9,428005,4,189,428194,nowinright.bmp,right,TrialProc,TrialList,130,targetright.bmp,right,250,34,1,34,0
34,4037,4,4013,36,1,,0,18,433767,,0,0,1,4,-999999,5,438060,4,206,438266,smallwinright.bmp,right,TrialProc,TrialList,132,targetright.bmp,right,250,35,1,35,2
35,4193,5,3857,14,1,,0,14,443806,,0,0,1,5,-999999,16,448266,5,193,448459,bigwinleft.bmp,left,TrialProc,TrialList,142,targetleft.bmp,left,250,36,1,36,10
36,4060,4,3990,21,1,,0,19,453811,,0,0,1,4,-999999,16,458138,4,225,458363,nowinright.bmp,right,TrialProc,TrialList,142,targetright.bmp,right,250,37,1,37,0
37,4388,4,3662,32,1,,0,12,463850,,0,0,1,4,-999999,5,468494,4,200,468694,smallwinright.bmp,right,TrialProc,TrialList,144,targetright.bmp,right,250,38,1,38,2
38,4134,4,3916,39,1,,0,18,473889,,0,0,1,4,-999999,8,478282,4,171,478453,bigwinright.bmp,right,TrialProc,TrialList,154,targetright.bmp,right,250,39,1,39,10
39,4171,5,3879,13,1,,0,11,483894,,0,0,0,5,0,5,488321,,0,0,nowinleft.bmp,left,TrialProc,TrialList,154,targetleft.bmp,left,250,40,1,40,0
40,4444,5,3606,10,1,,0,4,493933,,0,0,1,5,-999999,15,498643,5,196,498839,bigwinleft.bmp,left,TrialProc,TrialList,164,targetleft.bmp,left,250,41,1,41,10
41,4201,5,3849,15,1,,0,7,503922,,0,0,1,5,-999999,7,508381,5,195,508576,smallwinleft.bmp,left,TrialProc,TrialList,166,targetleft.bmp,left,250,42,1,42,2
42,4437,5,3613,25,1,,0,18,513927,,0,0,1,5,-999999,6,518621,5,220,518841,nowinleft.bmp,left,TrialProc,TrialList,166,targetleft.bmp,left,250,43,1,43,0
43,4393,4,3657,33,1,,0,9,523966,,0,0,1,4,-999999,16,528626,4,197,528823,nowinright.bmp,right,TrialProc,TrialList,166,targetright.bmp,right,250,44,1,44,0
44,4361,5,3689,24,1,,0,17,533988,,0,0,1,5,-999999,15,538615,5,192,538807,smallwinleft.bmp,left,TrialProc,TrialList,168,targetleft.bmp,left,250,45,1,45,2
45,4437,4,3613,32,1,,0,9,543993,,0,0,1,4,-999999,6,548687,4,213,548900,nowinright.bmp,right,TrialProc,TrialList,168,targetright.bmp,right,250,46,1,46,0
46,4138,4,3912,33,1,,0,18,554032,,0,0,1,4,-999999,4,558425,4,227,558652,smallwinright.bmp,right,TrialProc,TrialList,170,targetright.bmp,right,250,47,1,47,2
47,4276,5,3774,21,1,,0,17,564087,,0,0,1,5,-999999,17,568631,5,205,568836,nowinleft.bmp,left,TrialProc,TrialList,170,targetleft.bmp,left,250,48,1,48,0
48,4420,4,3630,38,1,,0,12,574109,,0,0,1,4,-999999,6,578786,4,206,578992,smallwinright.bmp,right,TrialProc,TrialList,172,targetright.bmp,right,250,49,1,49,2
49,4156,5,3894,39,1,,0,12,584148,,0,0,0,5,0,3,588558,,0,0,nowinleft.bmp,left,TrialProc,TrialList,172,targetleft.bmp,left,250,50,1,50,0
