,Ant_time,CorrectAnswer,Fix_time,J_time,PicturePrime.ACC,PicturePrime.CRESP,PicturePrime.DurationError,PicturePrime.OnsetDelay,PicturePrime.OnsetTime,PicturePrime.RESP,PicturePrime.RT,PicturePrime.RTTime,PictureTarget.ACC,PictureTarget.CRESP,PictureTarget.DurationError,PictureTarget.OnsetDelay,PictureTarget.OnsetTime,PictureTarget.RESP,PictureTarget.RT,PictureTarget.RTTime,Prime,PrimePosition,Procedure,Running,SumPrize,Target,TargetPosition,Target_time,TrialList,TrialList.Cycle,TrialList.Sample,prize
0,4228,5,3792,31,1,,0,47,129506,,0,0,1,5,-999999,48,134033,5,221,134254,bigwinleft.bmp,left,TrialProc,TrialList,10,targetleft.bmp,left,280,1,1,1,10
1,4413,5,3617,10,1,,0,36,139595,,0,0,0,5,0,13,144272,,0,0,smallwinleft.bmp,left,TrialProc,TrialList,10,targetleft.bmp,left,270,2,1,2,2
2,4162,5,3858,29,1,,0,6,149650,,0,0,1,5,-999999,14,154077,5,244,154321,bigwinleft.bmp,left,TrialProc,TrialList,20,targetleft.bmp,left,280,3,1,3,10
3,4370,4,3660,10,1,,0,38,159706,,0,0,0,4,0,22,164349,,0,0,nowinright.bmp,right,TrialProc,TrialList,20,targetright.bmp,right,270,4,1,4,0
4,4495,4,3525,35,1,,0,24,169795,,0,0,1,4,-999999,14,174555,4,214,174769,bigwinright.bmp,right,TrialProc,TrialList,30,targetright.bmp,right,280,5,1,5,10
5,4154,5,3856,31,1,,0,48,179850,,0,0,1,5,-999999,5,184260,5,239,184499,nowinleft.bmp,left,TrialProc,TrialList,30,targetleft.bmp,left,290,6,1,6,0
6,4211,4,3809,15,1,,0,36,189889,,0,0,1,4,-999999,15,194366,4,220,194586,smallwinright.bmp,right,TrialProc,TrialList,32,targetright.bmp,right,280,7,1,7,2
7,4131,4,3899,32,1,,0,18,199911,,0,0,1,4,-999999,11,204304,4,241,204545,nowinright.bmp,right,TrialProc,TrialList,32,targetright.bmp,right,270,8,1,8,0
8,4260,5,3780,17,1,,0,19,209967,,0,0,1,5,-999999,15,214493,5,202,214695,bigwinleft.bmp,left,TrialProc,TrialList,42,targetleft.bmp,left,260,9,1,9,10
9,4031,5,4019,32,1,,0,17,219989,,0,0,0,5,0,10,224281,,0,0,nowinleft.bmp,left,TrialProc,TrialList,42,targetleft.bmp,left,250,10,1,10,0
10,4405,4,3645,39,1,,0,18,230061,,0,0,1,4,-999999,4,234721,4,229,234950,smallwinright.bmp,right,TrialProc,TrialList,44,targetright.bmp,right,250,11,1,11,2
11,4128,4,3922,26,1,,0,11,240116,,0,0,0,4,0,13,244509,,0,0,nowinright.bmp,right,TrialProc,TrialList,44,targetright.bmp,right,250,12,1,12,0
12,4256,5,3794,43,1,,0,8,250172,,0,0,1,5,-999999,3,254682,5,213,254895,bigwinleft.bmp,left,TrialProc,TrialList,54,targetleft.bmp,left,250,13,1,13,10
13,4081,4,3969,35,1,,0,7,260211,,0,0,1,4,-999999,11,264554,4,219,264773,smallwinright.bmp,right,TrialProc,TrialList,56,targetright.bmp,right,250,14,1,14,2
