,Ant_time,CorrectAnswer,Fix_time,J_time,PicturePrime.ACC,PicturePrime.CRESP,PicturePrime.DurationError,PicturePrime.OnsetDelay,PicturePrime.OnsetTime,PicturePrime.RESP,PicturePrime.RT,PicturePrime.RTTime,PictureTarget.ACC,PictureTarget.CRESP,PictureTarget.DurationError,PictureTarget.OnsetDelay,PictureTarget.OnsetTime,PictureTarget.RESP,PictureTarget.RT,PictureTarget.RTTime,Prime,PrimePosition,Procedure,Running,SumPrize,Target,TargetPosition,Target_time,TrialList,TrialList.Cycle,TrialList.Sample,prize
0,4081,5,3939,13,1,,0,31,135162,,0,0,1,5,-999999,45,139554,5,262,139816,bigwinleft.bmp,left,TrialProc,TrialList,10,targetleft.bmp,left,280,1,1,1,10
1,4191,5,3839,22,1,,0,37,145283,,0,0,1,5,-999999,18,149759,5,181,149940,smallwinleft.bmp,left,TrialProc,TrialList,12,targetleft.bmp,left,270,2,1,2,2
2,4166,5,3874,24,1,,0,11,155271,,0,0,1,5,-999999,10,159714,5,180,159894,bigwinleft.bmp,left,TrialProc,TrialList,22,targetleft.bmp,left,260,3,1,3,10
3,4020,4,4030,20,1,,0,43,165309,,0,0,0,4,0,22,169618,,0,0,nowinright.bmp,right,TrialProc,TrialList,22,targetright.bmp,right,250,4,1,4,0
4,4324,4,3726,34,1,,0,30,175431,,0,0,1,4,-999999,19,180041,4,191,180232,bigwinright.bmp,right,TrialProc,TrialList,32,targetright.bmp,right,250,5,1,5,10
5,4069,5,3981,49,1,,0,32,185502,,0,0,0,5,0,6,189845,,0,0,nowinleft.bmp,left,TrialProc,TrialList,32,targetleft.bmp,left,250,6,1,6,0
6,4444,4,3606,34,1,,0,35,195641,,0,0,1,4,-999999,16,200368,4,173,200541,smallwinright.bmp,right,TrialProc,TrialList,34,targetright.bmp,right,250,7,1,7,2
7,4348,4,3702,39,1,,0,16,205679,,0,0,0,4,0,12,210306,,0,0,nowinright.bmp,right,TrialProc,TrialList,34,targetright.bmp,right,250,8,1,8,0
8,4445,5,3595,46,1,,0,11,215784,,0,0,1,5,-999999,15,220511,5,172,220683,bigwinleft.bmp,left,TrialProc,TrialList,44,targetleft.bmp,left,260,9,1,9,10
9,4090,5,3960,25,1,,0,20,225822,,0,0,0,5,0,19,230199,,0,0,nowinleft.bmp,left,TrialProc,TrialList,44,targetleft.bmp,left,250,10,1,10,0
