,Ant_time,CorrectAnswer,Fix_time,J_time,PicturePrime.ACC,PicturePrime.CRESP,PicturePrime.DurationError,PicturePrime.OnsetDelay,PicturePrime.OnsetTime,PicturePrime.RESP,PicturePrime.RT,PicturePrime.RTTime,PictureTarget.ACC,PictureTarget.CRESP,PictureTarget.DurationError,PictureTarget.OnsetDelay,PictureTarget.OnsetTime,PictureTarget.RESP,PictureTarget.RT,PictureTarget.RTTime,Prime,PrimePosition,Procedure,Running,SumPrize,Target,TargetPosition,Target_time,TrialList,TrialList.Cycle,TrialList.Sample,prize
0,4032,5,3988,19,1,,0,13,62848,,0,0,1,5,-999999,10,67157,5,241,67398,bigwinleft.bmp,left,TrialProc,TrialList,10,targetleft.bmp,left,280,1,1,1,10
1,4263,5,3767,23,1,,0,47,72919,,0,0,1,5,-999999,12,77462,5,233,77695,smallwinleft.bmp,left,TrialProc,TrialList,12,targetleft.bmp,left,270,2,1,2,2
2,4464,5,3576,34,1,,0,10,82974,,0,0,1,5,-999999,12,87718,5,223,87941,bigwinleft.bmp,left,TrialProc,TrialList,22,targetleft.bmp,left,260,3,1,3,10
3,4481,4,3569,31,1,,0,183,93213,,0,0,0,4,0,29,97990,,0,0,nowinright.bmp,right,TrialProc,TrialList,22,targetright.bmp,right,250,4,1,4,0
4,4082,4,3968,41,1,,0,35,103351,,0,0,1,4,-999999,10,107711,4,224,107935,bigwinright.bmp,right,TrialProc,TrialList,32,targetright.bmp,right,250,5,1,5,10
5,4054,5,3996,24,1,,0,43,113457,,0,0,1,5,-999999,5,117783,5,223,118006,nowinleft.bmp,left,TrialProc,TrialList,32,targetleft.bmp,left,250,6,1,6,0
6,4009,4,4041,20,1,,0,43,123545,,0,0,1,4,-999999,16,127837,4,232,128069,smallwinright.bmp,right,TrialProc,TrialList,34,targetright.bmp,right,250,7,1,7,2
7,4291,4,3759,17,1,,0,14,133617,,0,0,1,4,-999999,18,138193,4,201,138394,nowinright.bmp,right,TrialProc,TrialList,34,targetright.bmp,right,250,8,1,8,0
8,4067,5,3983,20,1,,0,17,143672,,0,0,1,5,-999999,8,148014,5,228,148242,bigwinleft.bmp,left,TrialProc,TrialList,44,targetleft.bmp,left,250,9,1,9,10
9,4494,5,3556,34,1,,0,13,153726,,0,0,1,5,-999999,15,158503,5,212,158715,nowinleft.bmp,left,TrialProc,TrialList,44,targetleft.bmp,left,250,10,1,10,0
10,4185,4,3865,32,1,,0,16,163798,,0,0,1,4,-999999,8,168258,4,216,168474,smallwinright.bmp,right,TrialProc,TrialList,46,targetright.bmp,right,250,11,1,11,2
11,4402,4,3648,24,1,,0,18,173870,,0,0,1,4,-999999,8,178547,4,212,178759,nowinright.bmp,right,TrialProc,TrialList,46,targetright.bmp,right,250,12,1,12,0
