,Ant_time,CorrectAnswer,Fix_time,J_time,PicturePrime.ACC,PicturePrime.CRESP,PicturePrime.DurationError,PicturePrime.OnsetDelay,PicturePrime.OnsetTime,PicturePrime.RESP,PicturePrime.RT,PicturePrime.RTTime,PictureTarget.ACC,PictureTarget.CRESP,PictureTarget.DurationError,PictureTarget.OnsetDelay,PictureTarget.OnsetTime,PictureTarget.RESP,PictureTarget.RT,PictureTarget.RTTime,Prime,PrimePosition,Procedure,Running,SumPrize,Target,TargetPosition,Target_time,TrialList,TrialList.Cycle,TrialList.Sample,prize
0,4336,5,3684,32,1,,0,46,71713,,0,0,1,5,-999999,24,76340,5,215,76555,bigwinleft.bmp,left,TrialProc,TrialList,10,targetleft.bmp,left,280,1,1,1,10
1,4221,5,3809,39,1,,0,51,81801,,0,0,1,5,-999999,5,86295,5,242,86537,smallwinleft.bmp,left,TrialProc,TrialList,12,targetleft.bmp,left,270,2,1,2,2
2,4322,5,3718,23,1,,0,11,91873,,0,0,1,5,-999999,5,96467,5,193,96660,bigwinleft.bmp,left,TrialProc,TrialList,22,targetleft.bmp,left,260,3,1,3,10
3,4049,4,4001,16,1,,0,61,101928,,0,0,1,4,-999999,43,106287,4,228,106515,nowinright.bmp,right,TrialProc,TrialList,22,targetright.bmp,right,250,4,1,4,0
4,4010,4,4040,13,1,,0,34,112033,,0,0,0,4,0,16,116326,,0,0,bigwinright.bmp,right,TrialProc,TrialList,22,targetright.bmp,right,250,5,1,5,10
5,4255,5,3795,21,1,,0,37,122155,,0,0,1,5,-999999,5,126682,5,201,126883,nowinleft.bmp,left,TrialProc,TrialList,22,targetleft.bmp,left,250,6,1,6,0
6,4050,4,4000,20,1,,0,45,132226,,0,0,1,4,-999999,8,136552,4,221,136773,smallwinright.bmp,right,TrialProc,TrialList,24,targetright.bmp,right,250,7,1,7,2
7,4414,4,3636,45,1,,0,13,142281,,0,0,1,4,-999999,12,146975,4,216,147191,nowinright.bmp,right,TrialProc,TrialList,24,targetright.bmp,right,250,8,1,8,0
8,4141,5,3909,43,1,,0,22,152370,,0,0,1,5,-999999,18,156796,5,218,157014,bigwinleft.bmp,left,TrialProc,TrialList,34,targetleft.bmp,left,250,9,1,9,10
9,4356,5,3694,17,1,,0,24,162475,,0,0,0,5,0,20,167118,,0,0,nowinleft.bmp,left,TrialProc,TrialList,34,targetleft.bmp,left,250,10,1,10,0
10,4122,4,3928,47,1,,0,17,172580,,0,0,1,4,-999999,20,176989,4,192,177181,smallwinright.bmp,right,TrialProc,TrialList,36,targetright.bmp,right,250,11,1,11,2
11,4050,4,4000,46,1,,0,20,182652,,0,0,0,4,0,9,186978,,0,0,nowinright.bmp,right,TrialProc,TrialList,36,targetright.bmp,right,250,12,1,12,0
12,4330,5,3720,18,1,,0,21,192773,,0,0,1,5,-999999,12,197383,5,191,197574,bigwinleft.bmp,left,TrialProc,TrialList,46,targetleft.bmp,left,250,13,1,13,10
13,4049,4,4001,49,1,,0,16,202795,,0,0,1,4,-999999,10,207121,4,249,207370,smallwinright.bmp,right,TrialProc,TrialList,48,targetright.bmp,right,250,14,1,14,2
14,4465,5,3585,27,1,,0,18,212917,,0,0,1,5,-999999,11,217660,5,198,217858,nowinleft.bmp,left,TrialProc,TrialList,48,targetleft.bmp,left,250,15,1,15,0
15,4121,5,3929,44,1,,0,23,222955,,0,0,1,5,-999999,5,227348,5,173,227521,smallwinleft.bmp,left,TrialProc,TrialList,50,targetleft.bmp,left,250,16,1,16,2
16,4146,4,3904,15,1,,0,23,232993,,0,0,1,4,-999999,13,237419,4,174,237593,nowinright.bmp,right,TrialProc,TrialList,50,targetright.bmp,right,250,17,1,17,0
17,4178,5,3872,31,1,,0,18,242998,,0,0,0,5,0,15,247458,,0,0,smallwinleft.bmp,left,TrialProc,TrialList,50,targetleft.bmp,left,250,18,1,18,2
18,4073,4,3977,37,1,,0,19,253103,,0,0,1,4,-999999,19,257462,4,226,257688,bigwinright.bmp,right,TrialProc,TrialList,60,targetright.bmp,right,250,19,1,19,10
19,4183,5,3867,29,1,,0,13,263191,,0,0,0,5,0,9,267651,,0,0,smallwinleft.bmp,left,TrialProc,TrialList,60,targetleft.bmp,left,250,20,1,20,2
20,4020,4,4030,45,1,,0,21,273296,,0,0,0,4,0,5,277589,,0,0,nowinright.bmp,right,TrialProc,TrialList,60,targetright.bmp,right,250,21,1,21,0
21,4468,5,3582,19,1,,0,22,283418,,0,0,0,5,0,9,288162,,0,0,smallwinleft.bmp,left,TrialProc,TrialList,60,targetleft.bmp,left,250,22,1,22,2
22,4412,4,3638,30,1,,0,15,293507,,0,0,1,4,-999999,14,298200,4,181,298381,bigwinright.bmp,right,TrialProc,TrialList,70,targetright.bmp,right,250,23,1,23,10
23,4185,4,3865,36,1,,0,20,303528,,0,0,1,4,-999999,8,307988,4,189,308177,smallwinright.bmp,right,TrialProc,TrialList,72,targetright.bmp,right,250,24,1,24,2
24,4158,5,3892,17,1,,0,14,313566,,0,0,1,5,-999999,17,318009,5,248,318257,bigwinleft.bmp,left,TrialProc,TrialList,82,targetleft.bmp,left,250,25,1,25,10
25,4049,4,4001,48,1,,0,17,323655,,0,0,1,4,-999999,10,327981,4,173,328154,nowinright.bmp,right,TrialProc,TrialList,82,targetright.bmp,right,250,26,1,26,0
26,4296,5,3754,36,1,,0,19,333693,,0,0,1,5,-999999,14,338270,5,204,338474,bigwinleft.bmp,left,TrialProc,TrialList,92,targetleft.bmp,left,250,27,1,27,10
27,4082,5,3968,10,1,,0,14,343748,,0,0,1,5,-999999,10,348107,5,176,348283,smallwinleft.bmp,left,TrialProc,TrialList,94,targetleft.bmp,left,250,28,1,28,2
28,4080,4,3970,48,1,,0,24,353753,,0,0,0,4,0,12,358112,,0,0,nowinright.bmp,right,TrialProc,TrialList,94,targetright.bmp,right,250,29,1,29,0
29,4482,5,3568,10,1,,0,19,363875,,0,0,0,5,0,11,368635,,0,0,nowinleft.bmp,left,TrialProc,TrialList,94,targetleft.bmp,left,250,30,1,30,0
30,4491,4,3559,31,1,,0,23,373963,,0,0,1,4,-999999,19,378740,4,191,378931,bigwinright.bmp,right,TrialProc,TrialList,104,targetright.bmp,right,250,31,1,31,10
31,4058,5,3992,35,1,,0,19,384018,,0,0,1,5,-999999,18,388361,5,189,388550,smallwinleft.bmp,left,TrialProc,TrialList,106,targetleft.bmp,left,250,32,1,32,2
32,4473,4,3577,24,1,,0,15,394073,,0,0,1,4,-999999,20,398833,4,221,399054,bigwinright.bmp,right,TrialProc,TrialList,116,targetright.bmp,right,250,33,1,33,10
33,4170,4,3880,23,1,,0,10,404145,,0,0,1,4,-999999,5,408587,4,207,408794,nowinright.bmp,right,TrialProc,TrialList,116,targetright.bmp,right,250,34,1,34,0
34,4263,4,3787,23,1,,0,11,414183,,0,0,1,4,-999999,13,418726,4,241,418967,smallwinright.bmp,right,TrialProc,TrialList,118,targetright.bmp,right,250,35,1,35,2
35,4086,5,3964,16,1,,0,10,424254,,0,0,1,5,-999999,6,428614,5,202,428816,bigwinleft.bmp,left,TrialProc,TrialList,128,targetleft.bmp,left,250,36,1,36,10
36,4061,4,3989,41,1,,0,18,434293,,0,0,1,4,-999999,14,438635,4,248,438883,nowinright.bmp,right,TrialProc,TrialList,128,targetright.bmp,right,250,37,1,37,0
37,4068,4,3982,17,1,,0,9,444381,,0,0,1,4,-999999,8,448724,4,191,448915,smallwinright.bmp,right,TrialProc,TrialList,130,targetright.bmp,right,250,38,1,38,2
38,4225,4,3825,41,1,,0,17,454403,,0,0,1,4,-999999,17,458912,4,171,459083,bigwinright.bmp,right,TrialProc,TrialList,140,targetright.bmp,right,250,39,1,39,10
39,4327,5,3723,26,1,,0,9,464441,,0,0,0,5,0,16,469051,,0,0,nowinleft.bmp,left,TrialProc,TrialList,140,targetleft.bmp,left,250,40,1,40,0
40,4272,5,3778,10,1,,0,24,474563,,0,0,1,5,-999999,20,479122,5,195,479317,bigwinleft.bmp,left,TrialProc,TrialList,150,targetleft.bmp,left,250,41,1,41,10
41,4447,5,3603,14,1,,0,24,484601,,0,0,1,5,-999999,13,489328,5,188,489516,smallwinleft.bmp,left,TrialProc,TrialList,152,targetleft.bmp,left,250,42,1,42,2
42,4138,5,3912,19,1,,0,19,494622,,0,0,0,5,0,5,499033,,0,0,nowinleft.bmp,left,TrialProc,TrialList,152,targetleft.bmp,left,250,43,1,43,0
43,4417,4,3633,21,1,,0,15,504711,,0,0,1,4,-999999,9,509404,4,185,509589,nowinright.bmp,right,TrialProc,TrialList,152,targetright.bmp,right,250,44,1,44,0
44,4447,5,3603,17,1,,0,12,514732,,0,0,1,5,-999999,12,519459,5,187,519646,smallwinleft.bmp,left,TrialProc,TrialList,154,targetleft.bmp,left,250,45,1,45,2
45,4315,4,3735,28,1,,0,17,524754,,0,0,1,4,-999999,11,529347,4,201,529548,nowinright.bmp,right,TrialProc,TrialList,154,targetright.bmp,right,250,46,1,46,0
46,4242,4,3808,34,1,,0,22,534809,,0,0,1,4,-999999,17,539335,4,172,539507,smallwinright.bmp,right,TrialProc,TrialList,156,targetright.bmp,right,250,47,1,47,2
47,4361,5,3689,24,1,,0,16,544847,,0,0,1,5,-999999,15,549490,5,191,549681,nowinleft.bmp,left,TrialProc,TrialList,156,targetleft.bmp,left,250,48,1,48,0
48,4492,4,3558,46,1,,0,9,554869,,0,0,1,4,-999999,18,559646,4,202,559848,smallwinright.bmp,right,TrialProc,TrialList,158,targetright.bmp,right,250,49,1,49,2
49,4348,5,3702,40,1,,0,21,564957,,0,0,0,5,0,12,569584,,0,0,nowinleft.bmp,left,TrialProc,TrialList,158,targetleft.bmp,left,250,50,1,50,0
50,4395,4,3655,20,1,,0,10,575062,,0,0,1,4,-999999,15,579739,4,230,579969,bigwinright.bmp,right,TrialProc,TrialList,168,targetright.bmp,right,250,51,1,51,10
51,4274,5,3776,23,1,,0,13,585117,,0,0,0,5,0,19,589677,,0,0,smallwinleft.bmp,left,TrialProc,TrialList,168,targetleft.bmp,left,250,52,1,52,2
52,4283,5,3767,23,1,,0,10,595222,,0,0,1,5,-999999,10,599782,5,201,599983,bigwinleft.bmp,left,TrialProc,TrialList,178,targetleft.bmp,left,250,53,1,53,10
53,4001,5,4049,37,1,,0,10,605260,,0,0,1,5,-999999,7,609536,5,189,609725,nowinleft.bmp,left,TrialProc,TrialList,178,targetleft.bmp,left,250,54,1,54,0
54,4197,4,3853,24,1,,0,13,615299,,0,0,1,4,-999999,12,619775,4,182,619957,bigwinright.bmp,right,TrialProc,TrialList,188,targetright.bmp,right,250,55,1,55,10
55,4062,5,3988,31,1,,0,9,625320,,0,0,1,5,-999999,14,629663,5,194,629857,smallwinleft.bmp,left,TrialProc,TrialList,190,targetleft.bmp,left,250,56,1,56,2
56,4398,4,3652,40,1,,0,19,635358,,0,0,1,4,-999999,11,640035,4,222,640257,bigwinright.bmp,right,TrialProc,TrialList,200,targetright.bmp,right,250,57,1,57,10
57,4005,4,4045,24,1,,0,10,645430,,0,0,1,4,-999999,5,649707,4,202,649909,smallwinright.bmp,right,TrialProc,TrialList,202,targetright.bmp,right,250,58,1,58,2
58,4410,5,3640,16,1,,0,9,655468,,0,0,1,5,-999999,16,660162,5,203,660365,bigwinleft.bmp,left,TrialProc,TrialList,212,targetleft.bmp,left,250,59,1,59,10
59,4159,4,3891,16,1,,0,17,665523,,0,0,1,4,-999999,16,669966,4,180,670146,smallwinright.bmp,right,TrialProc,TrialList,214,targetright.bmp,right,250,60,1,60,2
60,4277,5,3773,33,1,,0,18,675545,,0,0,1,5,-999999,16,680105,5,206,680311,nowinleft.bmp,left,TrialProc,TrialList,214,targetleft.bmp,left,250,61,1,61,0
61,4199,4,3851,14,1,,0,17,685616,,0,0,1,4,-999999,10,690093,4,181,690274,bigwinright.bmp,right,TrialProc,TrialList,224,targetright.bmp,right,250,62,1,62,10
62,4100,5,3950,27,1,,0,19,695621,,0,0,0,5,0,8,699997,,0,0,nowinleft.bmp,left,TrialProc,TrialList,224,targetleft.bmp,left,250,63,1,63,0
63,4168,5,3882,46,1,,0,23,705710,,0,0,1,5,-999999,8,710153,5,228,710381,bigwinleft.bmp,left,TrialProc,TrialList,234,targetleft.bmp,left,250,64,1,64,10
64,4461,4,3589,14,1,,0,21,715798,,0,0,1,4,-999999,16,720542,4,177,720719,bigwinright.bmp,right,TrialProc,TrialList,244,targetright.bmp,right,250,65,1,65,10
65,4061,4,3989,21,1,,0,19,725803,,0,0,0,4,0,15,730146,,0,0,smallwinright.bmp,right,TrialProc,TrialList,244,targetright.bmp,right,250,66,1,66,2
