,Ant_time,CorrectAnswer,Fix_time,J_time,PicturePrime.ACC,PicturePrime.CRESP,PicturePrime.DurationError,PicturePrime.OnsetDelay,PicturePrime.OnsetTime,PicturePrime.RESP,PicturePrime.RT,PicturePrime.RTTime,PictureTarget.ACC,PictureTarget.CRESP,PictureTarget.DurationError,PictureTarget.OnsetDelay,PictureTarget.OnsetTime,PictureTarget.RESP,PictureTarget.RT,PictureTarget.RTTime,Prime,PrimePosition,Procedure,Running,SumPrize,Target,TargetPosition,Target_time,TrialList,TrialList.Cycle,TrialList.Sample,prize
0,4072,5,3948,47,1,,0,30,122340,,0,0,1,5,-999999,20,126699,5,235,126934,bigwinleft.bmp,left,TrialProc,TrialList,10,targetleft.bmp,left,280,1,1,1,10
1,4499,5,3531,32,1,,0,36,132461,,0,0,1,5,-999999,10,137238,5,217,137455,smallwinleft.bmp,left,TrialProc,TrialList,12,targetleft.bmp,left,270,2,1,2,2
2,4475,5,3565,15,1,,0,18,142516,,0,0,1,5,-999999,18,147277,5,229,147506,bigwinleft.bmp,left,TrialProc,TrialList,22,targetleft.bmp,left,260,3,1,3,10
3,4111,4,3939,20,1,,0,203,152756,,0,0,1,4,-999999,32,157165,4,239,157404,nowinright.bmp,right,TrialProc,TrialList,22,targetright.bmp,right,250,4,1,4,0
4,4069,4,3981,46,1,,0,30,162860,,0,0,1,4,-999999,7,167203,4,207,167410,bigwinright.bmp,right,TrialProc,TrialList,32,targetright.bmp,right,250,5,1,5,10
5,4140,5,3910,26,1,,0,37,172948,,0,0,0,5,0,19,177375,,0,0,nowinleft.bmp,left,TrialProc,TrialList,32,targetleft.bmp,left,250,6,1,6,0
6,4143,4,3907,17,1,,0,41,183087,,0,0,0,4,0,16,187513,,0,0,smallwinright.bmp,right,TrialProc,TrialList,32,targetright.bmp,right,250,7,1,7,2
7,4239,4,3811,41,1,,0,16,193192,,0,0,1,4,-999999,20,197718,4,231,197949,nowinright.bmp,right,TrialProc,TrialList,32,targetright.bmp,right,250,8,1,8,0
8,4146,5,3904,13,1,,0,9,203280,,0,0,1,5,-999999,13,207707,5,217,207924,bigwinleft.bmp,left,TrialProc,TrialList,42,targetleft.bmp,left,250,9,1,9,10
9,4004,5,4046,34,1,,0,20,213335,,0,0,0,5,0,5,217612,,0,0,nowinleft.bmp,left,TrialProc,TrialList,42,targetleft.bmp,left,250,10,1,10,0
10,4453,4,3597,43,1,,0,16,223440,,0,0,1,4,-999999,6,228167,4,220,228387,smallwinright.bmp,right,TrialProc,TrialList,44,targetright.bmp,right,250,11,1,11,2
11,4302,4,3748,48,1,,0,24,233529,,0,0,1,4,-999999,7,238105,4,242,238347,nowinright.bmp,right,TrialProc,TrialList,44,targetright.bmp,right,250,12,1,12,0
12,4093,5,3957,41,1,,0,19,243634,,0,0,1,5,-999999,16,248010,5,195,248205,bigwinleft.bmp,left,TrialProc,TrialList,54,targetleft.bmp,left,250,13,1,13,10
13,4023,4,4027,17,1,,0,9,253689,,0,0,0,4,0,19,257998,,0,0,smallwinright.bmp,right,TrialProc,TrialList,54,targetright.bmp,right,250,14,1,14,2
14,4478,5,3572,23,1,,0,17,263794,,0,0,1,5,-999999,15,268554,5,214,268768,nowinleft.bmp,left,TrialProc,TrialList,54,targetleft.bmp,left,250,15,1,15,0
15,4095,5,3955,27,1,,0,10,273832,,0,0,1,5,-999999,14,278208,5,194,278402,smallwinleft.bmp,left,TrialProc,TrialList,56,targetleft.bmp,left,250,16,1,16,2
16,4422,4,3628,24,1,,0,23,283870,,0,0,1,4,-999999,20,288580,4,214,288794,nowinright.bmp,right,TrialProc,TrialList,56,targetright.bmp,right,250,17,1,17,0
17,4270,5,3780,50,1,,0,9,293925,,0,0,1,5,-999999,6,298468,5,235,298703,smallwinleft.bmp,left,TrialProc,TrialList,58,targetleft.bmp,left,250,18,1,18,2
18,4253,4,3797,41,1,,0,17,304030,,0,0,1,4,-999999,6,308557,4,246,308803,bigwinright.bmp,right,TrialProc,TrialList,68,targetright.bmp,right,250,19,1,19,10
19,4075,5,3975,16,1,,0,9,314119,,0,0,1,5,-999999,17,318478,5,247,318725,smallwinleft.bmp,left,TrialProc,TrialList,70,targetleft.bmp,left,250,20,1,20,2
20,4002,4,4048,45,1,,0,34,324224,,0,0,1,4,-999999,7,328500,4,232,328732,nowinright.bmp,right,TrialProc,TrialList,70,targetright.bmp,right,250,21,1,21,0
